k,rel_diff
0.0001,-1.153572694267968e-05
0.010149748743718592,0.0008077041767942106
0.020199497487437185,0.0003415214812256817
0.03024924623115578,3.881937813421388e-07
0.04029899497487437,-0.0002213712373552168
0.050348743718592964,-0.0003686573493583145
0.06039849246231156,-0.000473484081485398
0.07044824120603015,-0.0005507183254949144
0.08049798994974874,-0.0005978005141991094
0.09054773869346734,-0.0006398679927726025
0.10059748743718593,-0.0006751506678359664
0.11064723618090452,-0.0007052088627519382
0.12069698492462312,-0.000726956289017533
0.1307467336683417,-0.0007408696595417874
0.14079648241206028,-0.0007505187113900913
0.1508462311557789,-0.0007643874033111953
0.16089597989949747,-0.000775959367929735
0.17094572864321605,-0.0007879108301972471
0.18099547738693467,-0.0007972919046833615
0.19104522613065325,-0.0008026984559205141
0.20109497487437183,-0.0008053520795214819
0.21114472361809045,-0.0008086018988771038
0.22119447236180903,-0.0008140265237287503
0.23124422110552761,-0.0008208903516582211
0.24129396984924623,-0.000826685330634902
0.2513437185929648,-0.000829993761432557
0.2613934673366834,-0.0008310252742886881
0.271443216080402,-0.0008317581921722939
0.28149296482412056,-0.0008340413495789845
0.2915427135678392,-0.0008372444071906848
0.3015924623115578,-0.0008411996836982238
0.31164221105527634,-0.0008430476789109687
0.32169195979899495,-0.0008442279466739366
0.33174170854271356,-0.0008444665377321803
0.3417914572864321,-0.000845487872747297
0.35184120603015073,-0.00084687009523432
0.36189095477386934,-0.0008488376165886047
0.3719407035175879,-0.0008505394933908672
0.3819904522613065,-0.0008514969785912152
0.3920402010050251,-0.0008521618881411896
0.4020899497487437,-0.0008524722713602051
0.4121396984924623,-0.0008531194678034204
0.4221894472361809,-0.0008541193450762874
0.43223919597989946,-0.0008551128918730111
0.44228894472361807,-0.000856063733455037
0.4523386934673367,-0.0008568777702616659
0.46238844221105524,-0.0008571855917414162
0.47243819095477385,-0.000857525248962987
0.48248793969849246,-0.0008581356788990302
0.492537688442211,-0.0008588023681398438
0.5025874371859296,-0.0008592608797337586
0.5126371859296482,-0.0008595804748084968
0.5226869346733668,-0.0008599306401722018
0.5327366834170854,-0.0008603368062900518
0.542786432160804,-0.0008607766778411241
0.5528361809045226,-0.000861168390808742
0.5628859296482411,-0.0008614792782442038
0.5729356783919598,-0.0008618150946220204
0.5829854271356784,-0.0008621736296038351
0.5930351758793969,-0.0008625565575565153
0.6030849246231156,-0.0008629688646346612
0.6131346733668341,-0.0008632288480020511
0.6231844221105527,-0.0008634378047207569
0.6332341708542714,-0.0008636621671017641
0.6432839195979899,-0.0008638810783441198
0.6533336683417085,-0.0008641029759645091
0.6633834170854271,-0.0008643403494182911
0.6734331658291457,-0.0008645598213029571
0.6834829145728643,-0.0008647449042431532
0.6935326633165829,-0.0008649422099182846
0.7035824120603015,-0.0008651511340014295
0.71363216080402,-0.0008653025938120118
0.7236819095477387,-0.0008654634829515784
0.7337316582914573,-0.0008656347102635742
0.7437814070351758,-0.0008657900645009375
0.7538311557788945,-0.0008659214313612162
0.763880904522613,-0.0008660607044355118
0.7739306532663316,-0.0008662086196122853
0.7839804020100503,-0.0008663309402203723
0.7940301507537688,-0.0008664450537481105
0.8040798994974874,-0.0008665657600913645
0.814129648241206,-0.00086669364758718
0.8241793969849246,-0.0008667971766279647
0.8342291457286432,-0.0008668958195298115
0.8442788944723618,-0.0008669998994969008
0.8543286432160804,-0.0008671098787950138
0.8643783919597989,-0.000867203599389188
0.8744281407035176,-0.0008672875197861529
0.8844778894472362,-0.0008673758300050682
0.8945276381909547,-0.0008674688837395639
0.9045773869346734,-0.0008675589377556969
0.9146271356783919,-0.0008676291625171473
0.9246768844221105,-0.0008677028571444367
0.9347266331658292,-0.0008677802853251926
0.9447763819095477,-0.0008678617381611131
0.9548261306532663,-0.0008679284591681657
0.9648758793969849,-0.0008679889569179755
0.9749256281407035,-0.0008680523335538037
0.984975376884422,-0.0008681187995789319
0.9950251256281406,-0.000868188586531704
1.0050748743718592,-0.0008682413585577864
1.015124623115578,-0.0008682931111474446
1.0251743718592965,-0.0008683472210521126
1.035224120603015,-0.0008684038530880622
1.0452738693467336,-0.0008684631878025373
1.0553236180904522,-0.0008685100309004934
1.0653733668341707,-0.0008685550137194076
1.0754231155778895,-0.0008686019465248274
1.085472864321608,-0.0008686509589228564
1.0955226130653266,-0.0008687021922652027
1.1055723618090452,-0.000868748410492004
1.1156221105527637,-0.0008687885533875672
1.1256718592964823,-0.0008688303437737188
1.135721608040201,-0.0008688738851967415
1.1457713567839196,-0.0008689192900653842
