l,TT
2,933.3321364752901
3,1767.4560470235986
4,2784.972654252672
5,3994.534157741482
6,5413.400278021277
7,7061.486165939361
8,8953.303382444537
9,11109.691528008681
10,13546.719301955001
11,16272.675119551262
12,19330.847014536186
13,22706.518357034536
14,26417.568601774325
15,30447.301799056837
16,34876.29314866345
17,39732.78466465595
18,44992.80203664898
19,50722.940970975
20,56851.84723278391
21,63437.102502698486
22,70501.11562169562
23,78030.25451197964
24,86067.15376950578
25,94647.64087280836
26,103743.45906527547
27,113416.63419729794
28,123668.5661959091
29,134509.52415650175
30,145988.32435880558
31,158034.76177493797
32,170791.5985571905
33,184196.8040790065
34,198262.6559887556
35,213120.85588056728
36,228615.18804769035
37,244866.16960647554
38,261920.5468065079
39,279783.1491843536
40,298460.3294529048
41,317953.08713167533
42,338281.4369372144
43,359467.7512784075
44,381546.7931037802
45,404561.06341544574
46,428523.5150114809
47,453452.5932870822
48,479363.1311036755
49,506274.5728818644
50,534233.184772167
51,563290.3590591343
52,593451.132649323
53,624708.3580216869
54,657074.69609511
55,690568.723726829
56,725268.2298698878
57,761255.8444948089
58,798544.4829130587
59,837119.5581788761
60,876999.50569295
61,918217.7975386641
62,960805.9226825571
63,1004803.6198683435
64,1050242.4572591395
65,1097169.7073072502
66,1145643.5596661787
67,1195685.5133878265
68,1247302.7489661686
69,1300493.9290431822
70,1355265.8807289163
71,1411629.3213904807
72,1469706.001108488
73,1529628.607373081
74,1591449.0452701235
75,1655213.9899390908
76,1720927.9638762865
77,1788514.7876418785
78,1857994.1809498149
79,1929444.452890881
80,2002925.7495891433
81,2078503.3181925658
82,2156231.2320869006
83,2236126.58267272
84,2318229.7692451165
85,2402572.870306109
86,2489192.6764053893
87,2578092.945325878
88,2669289.0604743985
89,2762832.4384202817
90,2858766.3100035368
91,2957143.948862096
92,3058007.872262052
93,3161421.189129076
94,3267417.5385341654
95,3376062.4626921862
96,3487390.7350243456
97,3601447.9232428577
98,3718291.5262858
99,3837933.6249166196
100,3960443.6456124666
101,4085856.8249666467
102,4214220.324460857
103,4345556.433429158
104,4479911.752954964
105,4617320.157631481
106,4757814.953455433
107,4901428.856076248
108,5048180.051479094
109,5198127.586661944
110,5351288.613368715
111,5507693.028752887
112,5667384.001815998
113,5830389.484108654
114,5996736.591548377
115,6166451.580203746
116,6339575.867674278
117,6516134.747554582
118,6696135.993745864
119,6879619.077246446
120,7066606.456445215
121,7257119.5984315965
122,7451161.213710509
123,7648767.873135923
124,7849957.916922956
125,8054729.976155873
126,8263118.214343708
127,8475118.40722701
128,8690743.479921639
129,8910024.98412056
130,9132954.209189806
131,9359520.675694609
132,9589776.5539495
133,9823691.881530337
134,10061297.280717684
135,10302580.148815498
136,10547569.5582759
137,10796250.046209326
138,11048626.390196893
139,11304679.195472708
140,11564456.571953436
141,11827913.394368885
142,12095048.657146774
143,12365884.444525087
144,12640368.872030584
145,12918521.119118977
146,13200258.92610985
147,13485571.69612044
148,13774421.370171832
149,14066767.070639145
150,14362565.05918746
151,14661740.847940555
152,14964322.623272521
153,15270255.422189487
154,15579537.491110153
155,15892138.144213852
156,16208082.788454657
157,16527280.651273351
158,16849754.93970863
159,17175439.753731295
160,17504296.25670431
161,17836222.026232265
162,18171172.07658614
163,18509099.435331278
164,18849891.137493055
165,19193526.212397613
166,19539917.62908778
167,19889007.857457627
168,20240737.241950262
169,20595043.979339387
170,20951864.09645186
171,21311096.655235764
172,21672742.41402406
173,22036660.798885234
174,22402777.69850491
175,22771053.118615687
176,23141373.452684123
177,23513661.211422525
178,23887799.75003174
179,24263744.722920444
180,24641412.741954613
181,25020679.239872638
182,25401494.427090064
183,25783768.14761504
184,26167367.706817437
185,26552237.708241638
186,26938239.92206613
187,27325315.120390445
188,27713361.45415396
189,28102232.221603066
190,28491862.313773654
191,28882142.618968524
192,29272917.755726933
193,29664072.30258947
194,30055577.772159226
195,30447271.271580614
196,30839076.82433439
197,31230917.753692888
198,31622716.685771585
199,32014254.39094568
200,32405542.907839343
201,32796404.487191267
202,33186701.86592901
203,33576196.17893581
204,33964839.59974228
205,34352335.624048166
206,34738631.05590548
207,35123520.92402699
208,35506846.709954284
209,35888706.33032057
210,36268890.28360634
211,36647342.74192921
212,37024062.252299264
213,37398942.61092385
214,37771931.0392468
215,38142920.91932801
216,38511693.850738
217,38878138.23306441
218,39242141.4883113
219,39603533.10152709
220,39962139.5031145
221,40317900.05499942
222,40670579.63358447
223,41020115.083028905
224,41366444.35703326
225,41709446.42639582
226,42048938.63246373
227,42384857.571989216
228,42717079.28188541
229,43045541.0961088
230,43370055.9260306
231,43690560.26174854
232,44006991.818933606
233,44319160.645295866
234,44626938.64937149
235,44930327.92401102
236,45229069.57070546
237,45523232.717865326
238,45812623.299580805
239,46097179.710454315
240,46376773.311263435
241,46651274.55488192
242,46920692.033756234
243,47184897.83127477
244,47443763.149842836
245,47697300.81955504
246,47945455.60477693
247,48188028.90975658
248,48425110.978098355
249,48656503.87829473
250,48882229.05778012
251,49102086.36845379
252,49316018.46916384
253,49523892.23930856
254,49725726.672137186
255,49921235.83322484
256,50110439.062732056
257,50293281.12351268
258,50469787.195952125
259,50639906.73308594
260,50803751.11429196
261,50961195.61037491
262,51112358.946414895
263,51257202.193126455
264,51395688.01344963
265,51527697.34523878
266,51653194.20942499
267,51772228.86335296
268,51884685.29555158
269,51990446.6443612
270,52089481.7009513
271,52181935.257205784
272,52267607.81954075
273,52346738.68503705
274,52419131.28065902
275,52484854.86723022
276,52544073.53097356
277,52596685.33994427
278,52642679.346802644
279,52682138.88595972
280,52715151.88622612
281,52741623.547949225
282,52761647.1267587
