l,BB
2,1.6861399590306847e-06
3,3.372723136747327e-06
4,5.622186529025628e-06
5,8.435111016925163e-06
6,1.1812214063606433e-05
7,1.575434403672082e-05
8,2.0262473653971435e-05
9,2.533769218699224e-05
10,3.098119703163881e-05
11,3.719428430629759e-05
12,4.3978338826981566e-05
13,5.133482329250766e-05
14,5.9265266948555216e-05
15,6.777125387006852e-05
16,7.685441075983823e-05
17,8.651639456308095e-05
18,9.675887994078325e-05
19,0.00010758354655948161
20,0.00011899206681249537
21,0.0001309860928826153
22,0.00014356724528370607
23,0.00015673710081626872
24,0.00017049718117939191
25,0.00018484894287254923
26,0.00019979376637374
27,0.0002153329475744161
28,0.00023146768854367266
29,0.00024819909147188416
30,0.0002655281502122744
31,0.00028345574591185193
32,0.00030198264157047444
33,0.00032110948067140695
34,0.00034083678197897985
35,0.00036116493935888015
36,0.00038209422472507674
37,0.00040362478394034227
38,0.0004257566426088585
39,0.00044848970829110355
40,0.00047182377523578064
41,0.0004957585290408698
42,0.0005202935548670347
43,0.000545428342853911
44,0.0005711622967511995
45,0.0005974947436379621
46,0.0006244249432177441
47,0.0006519520972825788
48,0.0006800753630979314
49,0.0007087938615703077
50,0.0007381066907649229
51,0.0007680129375624456
52,0.0007985116898404071
53,0.0008296020480085294
54,0.0008612831377558149
55,0.00089355412148505
56,0.0009264142104844969
57,0.000959862677880092
58,0.0009938988631009627
59,0.0010285221917123973
60,0.0010637321794170513
61,0.001099528442985125
62,0.0011359107080890906
63,0.0011728788177758128
64,0.0012104327395208857
65,0.0012485725709408379
66,0.001287298545317402
67,0.0013266110359992618
68,0.0013665105595738925
69,0.0014069977785648596
70,0.0014480735031312142
71,0.001489738691385881
72,0.0015319944484248169
73,0.0015748420273061167
74,0.0016182828253130804
75,0.0016623183816793028
76,0.0017069503744470698
77,0.0017521806155545753
78,0.0017980110470286177
79,0.0018444437354054623
80,0.0018914808652083035
81,0.0019391247340386868
82,0.001987377744973723
83,0.002036242401068117
84,0.002085721297346198
85,0.0021358171146330105
86,0.002186532612722727
87,0.002237870623358087
88,0.002289834043853504
89,0.002342425831123732
90,0.0023956489949716556
91,0.0024495065933451557
92,0.0025040017273562933
93,0.0025591375361308445
94,0.0026149171933310543
95,0.0026713439039469738
96,0.002728420901736097
97,0.002786151446941954
98,0.0028445388254391005
99,0.0029035863481320797
100,0.00296329735125287
101,0.00302367519738359
102,0.0030847232770891196
103,0.0031464450110756555
104,0.003208843853632948
105,0.0032719232958443585
106,0.003335686869907113
107,0.0034001381537173475
108,0.003465280776061026
109,0.0035311184220954066
110,0.00359765483892269
111,0.0036648938414851322
112,0.0037328393190095327
113,0.0038014952403727102
114,0.0038708656609592394
115,0.00394095472795337
116,0.00401176668564349
117,0.0040833058816729835
118,0.004155576770821688
119,0.004228583919767098
120,0.004302332010591367
121,0.004376825843724172
122,0.004452070339949903
123,0.004528070541686961
124,0.004604831613420165
125,0.0046823588407238605
126,0.0047606576286055
127,0.004839733498755504
128,0.004919592085450187
129,0.005000239130238169
130,0.005081680475397374
131,0.005163922056657027
132,0.0052469698944505
133,0.005330830083445805
134,0.005415508781650142
135,0.005501012198210643
136,0.005587346579651031
137,0.005674518195589359
138,0.005762533323379622
139,0.005851398231673925
140,0.005941119162870547
141,0.006031702315437034
142,0.00612315382575238
143,0.006215479747431739
144,0.006308686033468008
145,0.006402778515201947
146,0.006497762882223895
147,0.006593644662243032
