k,rel_diff
0.0001,-1.1493256306338573e-05
0.010149748743718592,0.0008077841777516248
0.020199497487437185,0.00034116015355101226
0.03024924623115578,1.2936505844329815e-07
0.04029899497487437,-0.0002221602549413726
0.050348743718592964,-0.00036897969074300985
0.06039849246231156,-0.00047397825652695236
0.07044824120603015,-0.0005513913811600046
0.08049798994974874,-0.0005981733631016395
0.09054773869346734,-0.0006400103314943006
0.10059748743718593,-0.000675384242603827
0.11064723618090452,-0.0007054660272175495
0.12069698492462312,-0.000727531812128146
0.1307467336683417,-0.0007409797394857254
0.14079648241206028,-0.0007503886473093635
0.1508462311557789,-0.0007641807146014923
0.16089597989949747,-0.0007755608186240659
0.17094572864321605,-0.0007884009302947526
0.18099547738693467,-0.0007977267446444003
0.19104522613065325,-0.0008031435081671257
0.20109497487437183,-0.000805364974099998
0.21114472361809045,-0.0008083926015501897
0.22119447236180903,-0.0008140423557418952
0.23124422110552761,-0.0008212334078224748
0.24129396984924623,-0.0008271336733486345
0.2513437185929648,-0.0008307328925073465
0.2613934673366834,-0.000830817781307891
0.271443216080402,-0.0008315455205127886
0.28149296482412056,-0.0008338031326438067
0.2915427135678392,-0.0008370900841682127
0.3015924623115578,-0.0008409398949941194
0.31164221105527634,-0.000843296588097675
0.32169195979899495,-0.0008445543622316309
0.33174170854271356,-0.0008445890664575684
0.3417914572864321,-0.000845069116612196
0.35184120603015073,-0.0008468981141256382
0.36189095477386934,-0.0008489832115020635
0.3719407035175879,-0.0008509702954212495
0.3819904522613065,-0.0008517332418288559
0.3920402010050251,-0.0008522809007505128
0.4020899497487437,-0.0008522822166048272
0.4121396984924623,-0.0008529591807527881
0.4221894472361809,-0.0008543198859738421
0.43223919597989946,-0.0008554077310244379
0.44228894472361807,-0.0008564581761287826
0.4523386934673367,-0.0008566895620687465
0.46238844221105524,-0.0008573213007240232
0.47243819095477385,-0.0008574556588931692
0.48248793969849246,-0.0008580129567720141
0.492537688442211,-0.0008587319452014741
0.5025874371859296,-0.0008593067138927823
0.5126371859296482,-0.0008599896296802578
0.5226869346733668,-0.0008602155045330795
0.5327366834170854,-0.0008601669443960569
0.542786432160804,-0.000861053005157375
0.5528361809045226,-0.0008611667050675287
0.5628859296482411,-0.000861612028147607
0.5729356783919598,-0.000861762847747638
0.5829854271356784,-0.0008622329527172568
0.5930351758793969,-0.0008629835883900983
0.6030849246231156,-0.00086281114414688
0.6131346733668341,-0.0008632416759595252
0.6231844221105527,-0.0008633915672985326
0.6332341708542714,-0.0008637038099791328
0.6432839195979899,-0.0008639900492075636
0.6533336683417085,-0.0008642404145964289
0.6633834170854271,-0.0008644360629520564
0.6734331658291457,-0.0008646191658232549
