l,EE
2,0.02073075089259751
3,0.02220282453944589
4,0.015948602315080506
5,0.008921410852754922
6,0.004575908146738576
7,0.0027188509425411463
8,0.0020165361720493966
9,0.0016308848293573263
10,0.0013672438177287382
11,0.0012508218732044973
12,0.0012743871807364144
13,0.0013950669525172627
14,0.0015985061721263576
15,0.0019037748636729361
16,0.0023217657794820383
17,0.00285087152972851
18,0.003488130897443827
19,0.0042400589780308764
20,0.005097935995924871
21,0.006063060820635843
22,0.007153493646969381
23,0.008372036420191827
24,0.009725969806506385
25,0.011224838715282869
26,0.012884452599432265
27,0.01471878301427941
28,0.016719805617867723
29,0.018892073835439976
30,0.02124585430121552
31,0.0237925526284999
32,0.026568889915093992
33,0.02954427607627908
34,0.03274440419986139
35,0.03615016509690438
36,0.03976562163089376
37,0.043623057161714655
38,0.04772512458729261
39,0.052075114020406106
40,0.056679092948720505
41,0.06154328265787161
42,0.06667400133181083
43,0.07207742381310744
44,0.07775757015239863
45,0.08371563705975008
46,0.0899509807816144
47,0.09646733419553988
48,0.10326265270907645
49,0.11033414837128373
50,0.11769017524882534
51,0.12533880721515994
52,0.13328254184501911
53,0.14151913956014447
54,0.15004710320934372
55,0.1588664209362935
56,0.1679713874629918
57,0.17736026694355328
58,0.18703454421467
59,0.1969964467253338
60,0.20724077340398256
61,0.21776247671000246
62,0.2285571236481832
63,0.2396211776946787
64,0.25095035952904976
65,0.2625426184332987
66,0.27438955172702006
67,0.2864840905305312
68,0.2988165283042058
69,0.31137938736457504
70,0.32416593328198734
71,0.3371719623846712
72,0.35039373578309113
73,0.363826331311381
74,0.377458884827408
75,0.39127979013100045
76,0.40527538813086705
77,0.41943569105463047
78,0.4337494012231977
79,0.44820596486803216
80,0.46279482937189814
81,0.4775050946110446
82,0.4923259525069865
83,0.5072447619526588
84,0.5222496261229187
85,0.5373279068757394
86,0.5524692631715581
87,0.567660652323188
88,0.5828898432136086
89,0.5981446065186538
90,0.6134082577623154
91,0.6286679551055186
92,0.6439091363512994
93,0.6591173678839611
94,0.6742804466879355
95,0.6893832005558348
96,0.7044119451491476
97,0.7193522555413127
98,0.7341889662621621
99,0.7489083998448498
100,0.763499109699349
101,0.7779466803024322
102,0.7922292702193543
103,0.8063473255333237
104,0.8202715814179444
105,0.8339950606103178
106,0.8475033600270236
107,0.8607895074779683
108,0.8738316766248503
109,0.8866229003874314
110,0.899141357543918
111,0.9113800320686303
112,0.9233316942426281
113,0.9349742061238849
114,0.9462928606418995
115,0.9572878099284751
116,0.9679443518925768
117,0.978240358540664
118,0.9881759893454127
119,0.9977365494561216
120,1.006914774707251
121,1.015695974871019
122,1.0240728903065823
123,1.0320382635537448
124,1.039577410921981
125,1.0466905074762825
126,1.0533628735662557
127,1.0595946881526013
128,1.0653712753271949
129,1.07069281763061
130,1.0755446425630806
131,1.0799270037244502
132,1.0838404275124285
133,1.0872706528245255
134,1.0902331332207822
135,1.092706181660473
136,1.0946978255393218
137,1.09620123646797
138,1.0972244435486438
139,1.0977606198456333
140,1.0978103673034987
141,1.0973891449598756
142,1.0964826987021534
143,1.0950990595753185
144,1.0932462585798415
145,1.0909174698187911
146,1.088128152091599
147,1.0848863353317049
148,1.081192620441664
149,1.0770550358254454
150,1.0724816088663442
151,1.0674802973012825
152,1.062058783692358
153,1.056232108945983
154,1.0500153122274896
155,1.0434085740733694
156,1.0364343579527662
157,1.0290928399733292
158,1.0214139071379058
159,1.0133977303459492
160,1.0050667626463408
161,0.9964360256355601
162,0.9875205376062766
163,0.9783501700440778
164,0.9689250773214281
165,0.9592676949440281
166,0.9494004542941973
167,0.9393457824240932
168,0.9291261018492211
169,0.9187638303419794
170,0.9082739523750833
171,0.8976863039667498
172,0.8870232874253133
173,0.8763072994955139
174,0.8655607311566027
175,0.8548208241222037
176,0.8441025083704335
177,0.8334429104890582
178,0.8228642732901995
179,0.8123888328401789
180,0.8020536749716208
181,0.7918884500482145
182,0.7819228011339875
183,0.772178935465826
184,0.7626939093311863
185,0.7535047711995383
186,0.7446337048575576
187,0.7361110571365302
188,0.7279768234288205
189,0.7202620766643176
190,0.7130008525286555
191,0.7062249494818456
192,0.6999691284740166
193,0.6942666558115904
194,0.6891530172160634
195,0.6846636892096364
196,0.6808341390126998
197,0.677701310119415
198,0.6753006508702897
199,0.6736676000432649
200,0.6728375867823201
201,0.6728481246778161
202,0.6737339516151711
203,0.6755311469908338
204,0.6782750375326153
205,0.6820016829418859
206,0.6867456473697131
207,0.6925437135824207
208,0.6994311687864665
209,0.7074425474730983
210,0.7166146027774356
211,0.7269833351675431
212,0.7385825068132986
213,0.7514488414804027
214,0.7656183104147016
215,0.7811194468959035
216,0.7979963742029754
217,0.8162776066333303
218,0.8359916491386151
219,0.8571818541358348
220,0.8798767082281111
221,0.9041046890370555
222,0.9299091220458264
223,0.9573110390012024
224,0.9863463198286583
225,1.0170359794059156
226,1.0494233094994343
227,1.0835367372091422
228,1.1193972535250212
229,1.1570406985951864
230,1.1964954769028946
231,1.237775129154323
232,1.2809154742788469
233,1.3259448962871154
234,1.3728843445406749
235,1.4217621907323417
236,1.472606800826015
237,1.5254242503061757
238,1.5802428945893714
239,1.6370762275932311
240,1.695960023817453
241,1.7569077685816776
242,1.8199329434250533
243,1.8850564548150563
244,1.9522917778140358
245,2.021659813156105
246,2.0931591742311797
247,2.16681818593052
248,2.2426503149472996
249,2.320654170186675
250,2.4008580732854594
251,2.483245746601074
252,2.5678379386947374
253,2.6546330847726405
254,2.743644477818636
255,2.834863127297092
256,2.928302329714447
257,3.0239605273340993
258,3.121828736998814
259,3.221920264008726
260,3.324226132502499
261,3.4287447993453153
262,3.5354747262700994
263,3.644414380373222
264,3.7555548062631763
265,3.868879626563492
266,3.9843798991184936
267,4.102039260801002
268,4.221848784723177
269,4.343799552398373
270,4.467867797554099
271,4.5940446200477965
272,4.722313701331132
273,4.852636448265087
274,4.985011420437432
275,5.119407475524986
276,5.255808339909236
277,5.39419032413787
278,5.534529751785834
279,5.67678810326321
280,5.820934301371963
281,5.966952140159269
282,6.11479571531527
283,6.264441423120738
284,6.415858247538185
285,6.569007760696214
286,6.72385898007556
287,6.8803586555820075
288,7.03848326846948
289,7.198187033352439
290,7.3594316120645145
291,7.522193542459786
292,7.686337956901052
293,7.851938001756564
294,8.018918277014572
295,8.18712912020463
296,8.35664374081671
297,8.527312519686252
298,8.699134426896748
299,8.872034171651967
300,9.045936486147857
301,9.22091496502047
302,9.39674718093357
303,9.573508136677729
304,9.75112429239288
305,9.929522132883147
306,10.108702451416324
307,10.288517499499914
308,10.468968121160655
309,10.649980902692166
310,10.831408172895872
311,11.01332513731639
312,11.195584177436809
313,11.378186268385242
314,11.56098384510297
315,11.743903653012975
316,11.92702103166673
317,12.110114213855768
318,12.293184310238262
319,12.476158175419014
320,12.6590369750268
321,12.84167333525944
322,13.02399419342454
323,13.205926514450871
324,13.387397290881543
325,13.568407826349524
326,13.748885168524593
327,13.92868210904432
328,14.107725750428456
329,14.286017505966228
330,14.463410249074679
331,14.639905447151333
332,14.815430310887525
333,14.989837794065693
334,15.163129443841502
335,15.335158266485017
336,15.505925861118444
337,15.675359568912773
338,15.843386756270585
339,16.00993481448272
340,16.175005442863434
341,16.338377514348956
342,16.500052776097466
343,16.659958715039515
344,16.817948557415114
345,16.974024118794265
346,17.12803866955627
347,17.279994068365223
348,17.429669344100198
349,17.57721496329396
350,17.7224842780069
351,17.865479547929407
352,18.006130054367723
353,18.144365417933113
