kh,P_k
0.0001,396.85412412645763
0.00512462311557789,14251.214484553593
0.01014924623115578,20814.97748847732
0.015173869346733669,23046.432175019723
0.02019849246231156,22688.885957760285
0.02522311557788945,20931.35121135617
0.03024773869346734,18628.697315209818
0.035272361809045236,16349.9232146551
0.04029698492462312,14403.78501089913
0.04532160804020101,12889.296692389684
0.0503462311557789,11790.162103932242
0.055370854271356795,10995.429130086686
0.06039547738693468,10363.674989554713
0.06542010050251257,9793.269237747292
0.07044472361809047,9201.704095888335
0.07546934673366835,8536.889382712841
0.08049396984924624,7808.10066113599
0.08551859296482413,7067.878583113196
0.09054321608040201,6372.593308385818
0.09556783919597991,5764.833706627293
0.1005924623115578,5267.217149705093
0.10561708542713569,4885.62655902342
0.11064170854271359,4608.826532326173
0.11566633165829147,4407.406538285964
0.12069095477386936,4243.478797663077
0.12571557788944723,4085.023772151713
0.13074020100502512,3909.677375515723
0.135764824120603,3708.316175144123
0.14078944723618092,3484.1302944869108
0.1458140703517588,3247.84012101608
0.1508386934673367,3014.200142202477
0.15586331658291458,2798.631709429799
0.16088793969849247,2610.9558135197235
0.16591256281407035,2462.6873074732266
0.17093718592964824,2345.5877220524762
0.17596180904522613,2256.9665086566943
0.180986432160804,2183.2557562952993
0.18601105527638193,2117.200162811289
0.1910356783919598,2049.8480512228357
0.1960603015075377,1975.9563903286926
0.20108492462311559,1891.9112267675362
0.20610954773869347,1801.0858820402973
0.21113417085427136,1707.8345829457455
0.21615879396984924,1616.9241613014967
0.22118341708542716,1533.0677150623244
0.22620804020100505,1459.9181367204153
0.23123266331658293,1397.9235783038353
0.23625728643216082,1346.2933104884971
0.2412819095477387,1302.8953016049238
0.2463065326633166,1264.883085414297
0.2513311557788945,1229.2254340489296
0.25635577889447236,1193.2391289814022
0.26138040201005025,1155.216056608332
0.26640502512562814,1114.8065931666683
0.271429648241206,1072.8045388906876
0.2764542713567839,1030.547114977433
0.28147889447236185,989.4125434656341
0.28650351758793974,950.598916903553
0.2915281407035176,915.2305309664129
0.2965527638190955,884.2742883924947
0.3015773869346734,856.9219033126758
0.3066020100502513,832.3491582148337
0.31162663316582917,809.6661440163106
0.31665125628140706,788.0665562035804
0.32167587939698494,766.8485426794588
0.32670050251256283,745.3364466015365
0.3317251256281407,723.4692026938216
0.3367497487437186,701.3860332191499
0.3417743718592965,679.2633164812494
0.3467989949748744,657.9528900698695
0.35182361809045226,637.6625824473012
0.35684824120603015,618.4456478091159
0.36187286432160803,600.7847773189827
0.366897487437186,584.6319300563484
0.37192211055276386,569.3758581838074
0.37694673366834175,555.0750020551452
0.38197135678391964,541.5227283677192
0.3869959798994975,528.1900168491544
0.3920206030150754,515.049264814863
0.3970452261306533,501.99538546516567
0.4020698492462312,489.03551860931776
0.40709447236180907,476.28866019881025
0.41211909547738695,463.9465441671539
