l,TT
2.0,777.0057692483458
3.0,736.0520756858263
4.0,696.1866693784767
5.0,666.090073373241
6.0,645.2578384495187
7.0,631.8225841159382
8.0,623.6024889560092
9.0,619.5315448745444
10.0,618.52596888284
11.0,619.5437237042397
12.0,623.0907435601016
13.0,627.6653133115684
14.0,633.1771907201127
15.0,638.8086029662595
16.0,645.8934428426344
17.0,654.3115918636896
18.0,663.1766338969571
19.0,673.1094798970378
20.0,682.8288340668029
21.0,692.8896065244297
22.0,703.310050319262
23.0,713.7803325789191
24.0,724.5563217736197
25.0,735.7452016115627
26.0,746.9552115062377
27.0,758.5147354320984
28.0,770.2893851943094
29.0,782.2180308475581
30.0,794.4584724760442
31.0,806.5268992745747
32.0,819.0672936287635
33.0,831.6544337434652
34.0,844.2695692304744
35.0,857.3783606962824
36.0,870.2607008267631
37.0,883.3336083123239
38.0,896.6797957344412
39.0,910.2252687493828
40.0,923.911826673754
41.0,937.6754026656614
42.0,951.517603099875
43.0,965.4460534343986
44.0,979.4980931041182
45.0,993.7229474020082
46.0,1008.0918698361652
47.0,1022.5910728565625
48.0,1037.2001091060954
49.0,1051.9104167182559
50.0,1066.7669179772274
51.0,1081.8173777390139
52.0,1097.019905702347
53.0,1112.3176258885328
54.0,1127.6952606937652
55.0,1143.1494173864373
56.0,1158.7696375496748
57.0,1174.6368701588801
58.0,1190.7170045109185
59.0,1206.9402729623803
60.0,1223.290391052976
61.0,1239.7729765609074
62.0,1256.3921189844998
63.0,1273.1619245771487
64.0,1290.084613048202
65.0,1307.1802309237764
66.0,1324.478397685052
67.0,1341.9638308535614
68.0,1359.6070501518734
69.0,1377.3726313323414
70.0,1395.237034225476
71.0,1413.1828510803114
72.0,1431.3004051640921
73.0,1449.6802095456662
74.0,1468.329578614817
75.0,1487.2498829786352
76.0,1506.40562665777
77.0,1525.6970480412165
78.0,1545.112315361301
79.0,1564.6871374793154
80.0,1584.439394491267
81.0,1604.3886731870646
82.0,1624.543561084248
83.0,1644.8846391895295
84.0,1665.4103162163833
85.0,1686.1130579674937
86.0,1706.9890429900106
87.0,1728.0136452116712
88.0,1749.1718941902218
89.0,1770.4725903825884
90.0,1791.9185918408348
91.0,1813.5182753289596
92.0,1835.272378040757
93.0,1857.1930987344172
94.0,1879.2748087460336
95.0,1901.5297081420672
96.0,1923.9521697024525
97.0,1946.5425096982924
98.0,1969.306987940969
99.0,1992.228094422162
100.0,2015.3180334683484
101.0,2038.5711823234515
102.0,2061.987861885376
103.0,2085.556508672655
104.0,2109.2774455441177
105.0,2133.145053648966
106.0,2157.15371508974
107.0,2181.2978128975096
108.0,2205.565788319715
109.0,2229.96391150236
110.0,2254.480625364101
111.0,2279.1102379513536
112.0,2303.8526874367885
113.0,2328.7018916463476
114.0,2353.6517689925276
115.0,2378.6962384094204
116.0,2403.835161966248
117.0,2429.0624594394103
118.0,2454.3661082449094
119.0,2479.7459714121997
120.0,2505.195969478504
121.0,2530.710023106436
122.0,2556.276110344532
123.0,2581.894094612681
124.0,2607.5578966111925
125.0,2633.255494276008
126.0,2658.9867507806957
127.0,2684.7396437838415
128.0,2710.508093445139
129.0,2736.29196240867
130.0,2762.0792277537416
131.0,2787.858051610024
132.0,2813.6351649712215
133.0,2839.3937131867297
134.0,2865.1346694946405
135.0,2890.8471216560793
136.0,2916.532042720151
137.0,2942.1785203558957
138.0,2967.781584954003
139.0,2993.3303243355017
140.0,3018.831654549226
141.0,3044.26872119412
142.0,3069.63655559062
143.0,3094.936132196464
144.0,3120.150597987025
145.0,3145.2809286420043
146.0,3170.304329893091
147.0,3195.2158363971166
148.0,3220.004541128847
149.0,3244.659538175693
150.0,3269.169922852215
151.0,3293.518700265106
152.0,3317.7120522207133
153.0,3341.7381851777136
154.0,3365.5971926216985
155.0,3389.2832271251596
156.0,3412.802328483235
157.0,3436.1367677213734
158.0,3459.2925886187595
159.0,3482.258009020983
160.0,3505.027191626502
161.0,3527.582416002687
162.0,3549.917849353763
163.0,3572.0276611975773
164.0,3593.89413803205
165.0,3615.5173967524215
166.0,3636.8856712557194
167.0,3657.9931404759227
168.0,3678.8339856874336
169.0,3699.402390477917
170.0,3719.692540710493
171.0,3739.692681795317
172.0,3759.4088893521166
173.0,3778.8234703808776
174.0,3797.930619266021
175.0,3816.7304750106255
176.0,3835.2113920485494
177.0,3853.3680650229917
178.0,3871.1893464804293
179.0,3888.6759758523763
180.0,3905.8227512974477
181.0,3922.618529580219
182.0,3939.0640539878277
183.0,3955.15412616347
184.0,3970.877605979574
185.0,3986.2352394516015
186.0,4001.2158878914797
187.0,4015.8202985045946
188.0,4030.0432762282867
189.0,4043.873683614765
190.0,4057.3122687592936
191.0,4070.3538371526756
192.0,4082.9872515806
193.0,4095.2073173903736
194.0,4107.020725085059
195.0,4118.416336844598
196.0,4129.394899857619
197.0,4139.95716090093
198.0,4150.103866288825
199.0,4159.817933791445
200.0,4169.111994045142
201.0,4177.97479449122
202.0,4186.400577011183
203.0,4194.3715856384415
204.0,4201.893834565169
205.0,4208.943624037241
206.0,4215.52696718175
207.0,4221.632048599184
208.0,4227.252995125761
209.0,4232.413646602826
210.0,4237.102186449661
211.0,4241.324625845918
212.0,4245.092918436673
213.0,4248.407132361232
214.0,4251.273278366152
215.0,4253.691424519419
216.0,4255.649753605913
217.0,4257.148333924076
218.0,4258.187234000549
219.0,4258.760579983208
220.0,4258.862498391826
221.0,4258.499001545228
222.0,4257.658274222383
223.0,4256.346329800181
224.0,4254.569182263046
225.0,4252.326903565775
226.0,4249.613623668704
227.0,4246.435358604935
228.0,4242.792182457208
229.0,4238.690112726161
230.0,4234.1232822874845
231.0,4229.097710100088
232.0,4223.619415822398
233.0,4217.682534417838
234.0,4211.2871441504285
235.0,4204.4452092091515
236.0,4197.1449235601885
237.0,4189.404194991677
238.0,4181.217160904697
239.0,4172.589844297493
240.0,4163.522325618643
241.0,4154.014685332335
242.0,4144.078889155832
243.0,4133.715017208461
244.0,4122.923149235298
245.0,4111.715249825259
246.0,4100.09734022348
247.0,4088.0635555003555
248.0,4075.6318004792515
249.0,4062.7962081397072
250.0,4049.5687382229935
251.0,4035.9434538881173
252.0,4021.926033636839
253.0,4007.516144443678
254.0,3992.7253367560074
255.0,3977.5413882696157
256.0,3961.9758452326514
257.0,3946.0343089134985
258.0,3929.728320837492
259.0,3913.063477311089
260.0,3896.057257356094
261.0,3878.7093092120213
262.0,3861.0371063310376
263.0,3843.0462339016167
264.0,3824.7422741449636
265.0,3806.124863582582
266.0,3787.1995783564485
267.0,3767.9779342009733
268.0,3748.4595583866135
269.0,3728.6440750767442
270.0,3708.537048016424
271.0,3688.155923233087
272.0,3667.49437298741
273.0,3646.5757799383764
274.0,3625.3938103952187
275.0,3603.959955823085
276.0,3582.2916475561565
277.0,3560.3884861590886
278.0,3538.2560122379787
279.0,3515.905706537591
280.0,3493.3490473645393
281.0,3470.585625335465
282.0,3447.6269142106125
283.0,3424.4843856493762
284.0,3401.1576239679944
285.0,3377.6580969795245
286.0,3353.9913280724486
287.0,3330.1747243694717
288.0,3306.2078634426903
289.0,3282.096264147512
290.0,3257.857329411987
291.0,3233.496575620217
292.0,3209.0135753909713
293.0,3184.4197857101094
294.0,3159.726662654649
295.0,3134.9337761088377
296.0,3110.052580552801
297.0,3085.0826444004847
298.0,3060.041363449859
299.0,3034.934247521253
300.0,3009.7668058469976
301.0,2984.550460502217
302.0,2959.2965159281275
303.0,2934.0103040555673
304.0,2908.703098922255
305.0,2883.386173971221
306.0,2858.0589166595796
307.0,2832.7385418196695
308.0,2807.4303782096977
309.0,2782.1397538178844
310.0,2756.866053118794
311.0,2731.632430404421
312.0,2706.4323255868258
313.0,2681.2829482396246
314.0,2656.189621432637
315.0,2631.1517243250782
316.0,2606.1864627974883
317.0,2581.2991559610255
318.0,2556.501064108566
319.0,2531.791560585856
320.0,2507.1759597461696
321.0,2482.6774022280842
322.0,2458.2833707554123
323.0,2434.0170022266434
324.0,2409.871718166059
325.0,2385.8647087860068
326.0,2361.995334173969
327.0,2338.2748376508152
328.0,2314.708517696938
329.0,2291.3016706093103
330.0,2268.0655331692083
331.0,2244.9994546002795
332.0,2222.114667299515
333.0,2199.410516138419
334.0,2176.898229217759
335.0,2154.5890325531777
336.0,2132.4822647728615
337.0,2110.5832052281585
338.0,2088.89713139512
339.0,2067.4352616478823
340.0,2046.2028700024705
341.0,2025.199286231546
342.0,2004.4297813495104
343.0,1983.8996250663183
344.0,1963.608143249843
345.0,1943.5606034366172
346.0,1923.7622723088498
347.0,1904.2124731774127
348.0,1884.9164715104107
349.0,1865.8854751053293
350.0,1847.118806223506
351.0,1828.6277256015933
352.0,1810.4177639298757
353.0,1792.4885626884407
354.0,1774.8457065698328
355.0,1757.5007236525676
356.0,1740.4473148503366
357.0,1723.691067478473
358.0,1707.2375700535065
359.0,1691.0864697664838
360.0,1675.237415309375
361.0,1659.6959996933492
362.0,1644.4618750176012
363.0,1629.546580629638
364.0,1614.9378871536576
365.0,1600.653280711322
366.0,1586.6864788879054
367.0,1573.0430868901142
368.0,1559.7227695705556
369.0,1546.7251941613288
370.0,1534.0619156761184
371.0,1521.7207208590662
372.0,1509.7131696449778
373.0,1498.032996405346
374.0,1486.6858233459343
375.0,1475.665389772174
376.0,1464.9773227863016
377.0,1454.6272518940475
378.0,1444.6029809225633
379.0,1434.916086732536
380.0,1425.5662630807046
381.0,1416.5472632376507
382.0,1407.8647279607683
383.0,1399.518357381777
384.0,1391.5019109315479
385.0,1383.815092623052
386.0,1376.4635509726427
387.0,1369.4469935606935
388.0,1362.7532442731947
389.0,1356.3879566263129
390.0,1350.3508429718804
391.0,1344.6416171075587
392.0,1339.248108850974
393.0,1334.1819200608747
394.0,1329.4308831417088
395.0,1324.9947170779499
396.0,1320.8731420344388
397.0,1317.059936645125
398.0,1313.5607660313156
399.0,1310.3694110676574
400.0,1307.4855964189808
401.0,1304.9091208917853
402.0,1302.6341338470525
403.0,1300.660801509156
404.0,1298.9892912955145
405.0,1297.6078865015033
406.0,1296.5167570760714
407.0,1295.7160743253319
408.0,1295.2000683051183
409.0,1294.9570279020097
410.0,1294.9990143230395
411.0,1295.3024343894408
412.0,1295.8793528010942
413.0,1296.7240081222908
414.0,1297.8306409345598
415.0,1299.1875512724635
416.0,1300.8068121434144
417.0,1302.67078552654
418.0,1304.785606615992
419.0,1307.1395851808782
420.0,1309.7388617665856
421.0,1312.5717517314733
422.0,1315.632516082303
423.0,1318.927304264812
424.0,1322.4444408678476
425.0,1326.178196443124
426.0,1330.1287875970954
427.0,1334.278606354101
428.0,1338.6397616731886
429.0,1343.1887100316844
430.0,1347.9256822828577
431.0,1352.8509129800916
432.0,1357.9527550502676
433.0,1363.2373932169385
434.0,1368.687245249172
435.0,1374.3085034012254
436.0,1380.0954783171057
437.0,1386.0424843643796
438.0,1392.1438395952655
439.0,1398.3998083757615
440.0,1404.798773282042
441.0,1411.3350630664443
442.0,1417.9970672112677
443.0,1424.7850638728778
444.0,1431.6874490543
445.0,1438.6985645297598
446.0,1445.8127550396857
447.0,1453.0243681579766
448.0,1460.3396395125683
449.0,1467.7469792384036
450.0,1475.2407425469373
451.0,1482.8212645299463
452.0,1490.489022198638
453.0,1498.2267014037084
454.0,1506.0348177947353
455.0,1513.9020032565368
456.0,1521.8228337879225
457.0,1529.7918866614239
458.0,1537.7977975857873
459.0,1545.8292032325662
460.0,1553.8985118079172
461.0,1561.9824761070383
462.0,1570.0994482194596
463.0,1578.2261818759089
464.0,1586.3810298484204
465.0,1594.5407463130791
466.0,1602.7177415869107
467.0,1610.9006552293476
468.0,1619.0781266760207
469.0,1627.2506805219282
470.0,1635.4069557333517
471.0,1643.53559095099
472.0,1651.6371098031025
473.0,1659.70015014735
474.0,1667.7252347639344
475.0,1675.706943296762
476.0,1683.6457976046536
477.0,1691.5304337201542
478.0,1699.3673152580225
479.0,1707.1569627093877
480.0,1714.8820681031234
481.0,1722.5550364753053
482.0,1730.1526164201748
483.0,1737.681269609984
484.0,1745.129629394653
485.0,1752.4863288863517
486.0,1759.7578290458714
487.0,1766.9327626480642
488.0,1774.0057050491964
489.0,1780.9831169126808
490.0,1787.8536308516502
491.0,1794.6177648706628
492.0,1801.2760370422418
493.0,1807.8289655392066
494.0,1814.2711259813696
495.0,1820.5970941364385
496.0,1826.807388614013
497.0,1832.890642831231
498.0,1838.847375731666
499.0,1844.6721637341934
500.0,1850.3595833935626
501.0,1855.9041837178092
502.0,1861.3063458490863
503.0,1866.5604806152373
504.0,1871.6669414851183
505.0,1876.632024499998
506.0,1881.4441974742554
507.0,1886.1097559883528
508.0,1890.6231098901376
509.0,1894.9786685484157
510.0,1899.1886687780295
511.0,1903.2356332745403
512.0,1907.1317972848954
513.0,1910.8656243473256
514.0,1914.4374622280002
515.0,1917.8476574105898
516.0,1921.096554941588
517.0,1924.1785555916308
518.0,1927.0880583743526
519.0,1929.8313457434942
520.0,1932.3968700276325
521.0,1934.790909347108
522.0,1937.0078540497318
523.0,1939.0420919098497
524.0,1940.9058360105414
525.0,1942.5875258277038
526.0,1944.0993685219482
527.0,1945.4357400332105
528.0,1946.596955664127
529.0,1947.5833272697835
530.0,1948.4011058159967
531.0,1949.0387105454226
532.0,1949.5083276353178
533.0,1949.804311342513
534.0,1949.921011960896
535.0,1949.8706037897905
536.0,1949.6414863115676
537.0,1949.2458255837364
538.0,1948.6779554396508
539.0,1947.9440908633173
540.0,1947.0326145738763
541.0,1945.9616184642573
542.0,1944.7254194878105
543.0,1943.318330398649
544.0,1941.7524878225458
545.0,1940.0281388965473
546.0,1938.1395839996098
547.0,1936.0930048528753
548.0,1933.8886365473559
549.0,1931.5267103003216
550.0,1929.007453538663
551.0,1926.3429177910625
552.0,1923.521150028223
553.0,1920.5539068782361
554.0,1917.4469988872497
555.0,1914.1943479458669
556.0,1910.7958154383175
557.0,1907.2690877124833
558.0,1903.6021347480653
559.0,1899.800751707214
560.0,1895.8647883211347
561.0,1891.8059770356358
562.0,1887.612277031611
563.0,1883.2954157642941
564.0,1878.8611756551684
565.0,1874.2975088190717
566.0,1869.6161359071045
567.0,1864.8228327805955
568.0,1859.911487898873
569.0,1854.887873100639
570.0,1849.7518156162373
571.0,1844.509083472975
572.0,1839.165442851749
573.0,1833.7207154354835
574.0,1828.174721109805
575.0,1822.5451060160265
576.0,1816.8198011140169
577.0,1811.0164489809902
578.0,1805.1289196791517
579.0,1799.1629668193739
580.0,1793.1243421767858
581.0,1787.0187956607829
582.0,1780.8461325994685
583.0,1774.6061563797452
584.0,1768.3105537635665
585.0,1761.9591241196758
586.0,1755.5516647340044
587.0,1749.0939134381315
588.0,1742.597548556631
589.0,1736.05047545334
590.0,1729.4703106012066
591.0,1722.8568400903544
592.0,1716.2098476208166
593.0,1709.5350571381632
594.0,1702.832247432634
595.0,1696.1130801441516
596.0,1689.3773290115737
597.0,1682.6247652094728
598.0,1675.8611000117232
599.0,1669.0920421022856
600.0,1662.317354894148
601.0,1655.5486517924453
602.0,1648.7736417743197
603.0,1642.0156545729653
604.0,1635.262361336454
605.0,1628.5192587953848
606.0,1621.7977839583682
607.0,1615.0915434571803
608.0,1608.411969703968
609.0,1601.7645502563896
610.0,1595.1369425529183
611.0,1588.552458139837
612.0,1581.9987506232037
613.0,1575.4812999137757
614.0,1569.0174696782235
615.0,1562.5889660367093
616.0,1556.219092551824
617.0,1549.9014382190483
618.0,1543.641476386835
619.0,1537.4387368797766
620.0,1531.2986915270867
621.0,1525.2327543341808
622.0,1519.2345109361352
623.0,1513.3034894945758
624.0,1507.4511035549344
625.0,1501.6768815028108
626.0,1495.9862947809954
627.0,1490.3729300236896
628.0,1484.854145310101
629.0,1479.417586211808
630.0,1474.0746700797122
631.0,1468.8249301232436
632.0,1463.667900925713
633.0,1458.6150039535664
634.0,1453.659834297534
635.0,1448.8078742085431
636.0,1444.0646078644959
637.0,1439.4295788091083
638.0,1434.9023327426512
639.0,1430.488360303915
640.0,1426.187211802585
641.0,1422.0043826632914
642.0,1417.933485459469
643.0,1413.9919060598304
644.0,1410.1613768825398
645.0,1406.459289104832
646.0,1402.885208579697
647.0,1399.432761226326
648.0,1396.1074610926535
649.0,1392.908882329023
650.0,1389.848487235831
651.0,1386.9139913973834
652.0,1384.111026081643
653.0,1381.44524654419
654.0,1378.916368117127
655.0,1376.5300515490844
656.0,1374.2741322605236
657.0,1372.1602190784452
658.0,1370.1880381264414
659.0,1368.3573181550219
660.0,1366.667790510946
661.0,1365.1191891066883
662.0,1363.7171930709512
663.0,1362.455598679915
664.0,1361.3400900520928
665.0,1360.3704110846245
666.0,1359.540365433612
667.0,1358.8556445390443
668.0,1358.321942253229
669.0,1357.9271267939864
670.0,1357.6828395052069
671.0,1357.5828961003199
672.0,1357.6270573939605
673.0,1357.8150866388496
674.0,1358.146749549245
675.0,1358.6277570110572
676.0,1359.2519370776456
677.0,1360.0190630532538
678.0,1360.9229681817721
679.0,1361.9753164228516
680.0,1363.1699464319238
681.0,1364.5006996676293
682.0,1365.9673631440871
683.0,1367.5756695077944
684.0,1369.3254117584752
685.0,1371.2045006539697
686.0,1373.2186781995933
687.0,1375.3677470183668
688.0,1377.6515131242804
689.0,1380.0697860167265
690.0,1382.6164360954117
691.0,1385.2912801158425
692.0,1388.0941386034717
693.0,1391.024835946574
694.0,1394.0772578067372
695.0,1397.2571792472484
696.0,1400.5466087360737
697.0,1403.9632150277457
698.0,1407.489015075898
699.0,1411.135743584814
700.0,1414.8913689507942
701.0,1418.7557979638098
702.0,1422.7231935081504
703.0,1426.7996569523966
704.0,1430.9853515781067
705.0,1435.262617244239
706.0,1439.6494545249698
707.0,1444.128212554276
708.0,1448.6990731454994
709.0,1453.3681654193736
710.0,1458.1237950622672
711.0,1462.966157696848
712.0,1467.9013961622513
713.0,1472.9118870642887
714.0,1478.0037821593003
715.0,1483.17729488671
716.0,1488.4207576140082
717.0,1493.7343922747334
718.0,1499.118424917681
719.0,1504.5671429292152
720.0,1510.0807802896018
721.0,1515.6536321025278
722.0,1521.285939839993
723.0,1526.9779485418087
724.0,1532.72396401095
725.0,1538.5242380460297
726.0,1544.3730829501897
727.0,1550.270756758687
728.0,1556.2175204244875
729.0,1562.1958096427568
730.0,1568.2177761575294
731.0,1574.2777461858427
732.0,1580.3641056451713
733.0,1586.4830707432154
734.0,1592.628974448427
735.0,1598.7902090448515
736.0,1604.978939411405
737.0,1611.177618782497
738.0,1617.3924727568092
739.0,1623.617843108055
740.0,1629.848073042639
741.0,1636.077507102514
742.0,1642.3064337540684
743.0,1648.535142622606
744.0,1654.752039052747
745.0,1660.9574147561893
746.0,1667.145619704247
747.0,1673.3169474274755
748.0,1679.4657496004884
749.0,1685.5923213533733
750.0,1691.6910158678788
751.0,1697.7562131116968
752.0,1703.7823980819242
753.0,1709.77596786023
754.0,1715.7314347753936
755.0,1721.643311742946
756.0,1727.5061122476022
757.0,1733.332178368957
758.0,1739.1100820073016
759.0,1744.8402809535737
760.0,1750.5172908384714
761.0,1756.1415704829146
762.0,1761.7076365274606
763.0,1767.2159487816725
764.0,1772.655082171029
765.0,1778.0254974432055
766.0,1783.3276557905422
767.0,1788.5501334693506
768.0,1793.6993351769365
769.0,1798.7578952620345
770.0,1803.738161813804
771.0,1808.628712502153
772.0,1813.4240679354073
773.0,1818.1306342913977
774.0,1822.7369898612656
775.0,1827.2435983889554
776.0,1831.656866323002
777.0,1835.9713147012922
778.0,1840.1874071103093
779.0,1844.3056069168601
780.0,1848.320434493107
781.0,1852.238295155804
782.0,1856.0477656574947
783.0,1859.755250153663
784.0,1863.3493240015132
785.0,1866.8304470352734
786.0,1870.1871927143948
787.0,1873.4259613886466
788.0,1876.5412667567598
789.0,1879.5216784023114
790.0,1882.379535046971
791.0,1885.103402958272
792.0,1887.699674558101
793.0,1890.162854867102
794.0,1892.4933893896393
795.0,1894.685778597358
796.0,1896.7464058139908
797.0,1898.6757090198819
798.0,1900.4681806986698
799.0,1902.130195726793
800.0,1903.6562405044588
801.0,1905.0467273355157
802.0,1906.3079537388785
803.0,1907.4283721396723
804.0,1908.4142593356542
805.0,1909.2540602910158
806.0,1909.942158738415
807.0,1910.4788770668904
808.0,1910.864533536652
809.0,1911.0934995013151
810.0,1911.1660846784687
811.0,1911.0825943876557
812.0,1910.8552148371514
813.0,1910.478299657706
814.0,1909.9580832467416
815.0,1909.3007953596516
816.0,1908.5067183897947
817.0,1907.5701873371102
818.0,1906.491475145449
819.0,1905.264907327247
820.0,1903.8848046367202
821.0,1902.3454830705211
822.0,1900.6471965559406
823.0,1898.784251605504
824.0,1896.7628353791683
825.0,1894.589130351689
826.0,1892.263371665894
827.0,1889.7917325317821
828.0,1887.1744389095163
829.0,1884.4235975975944
830.0,1881.5394255632302
831.0,1878.5221353569946
832.0,1875.365992489339
833.0,1872.065258169435
834.0,1868.626074725558
835.0,1865.0367522648503
836.0,1861.291539455122
837.0,1857.3965662657372
838.0,1853.357958667085
839.0,1849.1640106485302
840.0,1844.8386683969875
841.0,1840.3761608692753
842.0,1835.7825986054545
843.0,1831.0581457371864
844.0,1826.2207907541826
845.0,1821.252862424469
846.0,1816.1663993148168
847.0,1810.9496657031589
848.0,1805.6087503700344
849.0,1800.137853223361
850.0,1794.5311706802968
851.0,1788.8006790240463
852.0,1782.9403442327432
853.0,1776.9559694918817
854.0,1770.8474118592503
855.0,1764.6323529864667
856.0,1758.2987576744658
857.0,1751.8643006691943
858.0,1745.3288252106308
859.0,1738.692171061247
860.0,1731.954174491501
861.0,1725.120610943538
862.0,1718.1853669725472
863.0,1711.1601536285978
864.0,1704.0388503556296
865.0,1696.8212756922837
866.0,1689.519129932442
867.0,1682.1203390251894
868.0,1674.6306533186887
869.0,1667.0558195038575
870.0,1659.3896952405519
871.0,1651.6380198677166
872.0,1643.8065290355855
873.0,1635.8890693415685
874.0,1627.8973117316555
875.0,1619.831038104342
876.0,1611.695969361048
877.0,1603.4918800607718
878.0,1595.236369161499
879.0,1586.9173186050282
880.0,1578.54637747126
881.0,1570.1173632555447
882.0,1561.641917995038
883.0,1553.1138522391896
884.0,1544.532915828824
885.0,1535.9047979610468
886.0,1527.2292419003572
887.0,1518.5059877369094
888.0,1509.7466578314138
889.0,1500.9391008247326
890.0,1492.1008758565945
891.0,1483.2257685465859
892.0,1474.3194471837696
893.0,1465.3816347998215
894.0,1456.4239373283667
895.0,1447.4341876471372
896.0,1438.4299298273763
897.0,1429.4049351434671
898.0,1420.364858288956
899.0,1411.315352153908
900.0,1402.2561252849466
901.0,1393.186857455365
902.0,1384.1190034123367
903.0,1375.0521040577976
904.0,1365.985699206438
905.0,1356.9252704112375
906.0,1347.8703557479616
907.0,1338.8323779997654
908.0,1329.8049313988404
909.0,1320.79349516828
910.0,1311.7976056201364
911.0,1302.8227416518903
912.0,1293.8743821993564
913.0,1284.9520636862944
914.0,1276.0553228308165
915.0,1267.1836967677173
916.0,1258.3486085270865
917.0,1249.5436537472006
918.0,1240.7683715047244
919.0,1232.0341870996963
920.0,1223.340641434798
921.0,1214.6813337908623
922.0,1206.0676926381975
923.0,1197.5052050015522
924.0,1188.981531180775
925.0,1180.5140462688673
