kh,P_k
0.0001,396.85412412645763
0.00512462311557789,14251.125098980918
0.01014924623115578,20812.835239155193
0.015173869346733669,23040.422258634157
0.02019849246231156,22684.83756169107
0.02522311557788945,20928.448090086313
0.03024773869346734,18629.182765262114
0.035272361809045236,16352.509759160223
0.04029698492462312,14409.943607959776
0.04532160804020101,12893.092619905161
0.0503462311557789,11796.47193999026
0.055370854271356795,10999.867370624928
0.06039547738693468,10365.265459761904
0.06542010050251257,9792.906958051211
0.07044472361809047,9198.894504617114
0.07546934673366835,8535.174290826275
0.08049396984924624,7807.273779558321
0.08551859296482413,7068.745582798684
0.09054321608040201,6375.401010924376
0.09556783919597991,5772.21940360939
0.1005924623115578,5277.139727688015
0.10561708542713569,4896.376616073941
0.11064170854271359,4617.302229882871
0.11566633165829147,4411.255585202512
0.12069095477386936,4243.4362984943555
0.12571557788944723,4083.2729769244033
0.13074020100502512,3909.776737691871
0.135764824120603,3706.717788670373
0.14078944723618092,3481.833085404461
0.1458140703517588,3248.663766297171
0.1508386934673367,3016.218401798447
0.15586331658291458,2800.8934731692275
0.16088793969849247,2620.884094353537
0.16591256281407035,2466.735690903393
0.17093718592964824,2350.2259631728903
0.17596180904522613,2261.167424141007
0.180986432160804,2183.3972833724542
0.18601105527638193,2117.3466435199357
0.1910356783919598,2047.9025502142313
0.1960603015075377,1973.6165651022945
0.20108492462311559,1889.7805004367178
0.20610954773869347,1800.34869833184
0.21113417085427136,1709.203358982397
0.21615879396984924,1617.5305639646365
0.22118341708542716,1538.118376249105
0.22620804020100505,1461.5758961414494
0.23123266331658293,1402.4181470109213
0.23625728643216082,1348.646708465946
0.2412819095477387,1304.5245049373698
0.2463065326633166,1266.3259064416245
0.2513311557788945,1228.7407563653048
0.25635577889447236,1192.181405777141
0.26138040201005025,1155.5094908662395
0.26640502512562814,1113.9395446436229
0.271429648241206,1072.3695984210062
0.2764542713567839,1031.4132270965551
0.28147889447236185,990.9403216590201
0.28650351758793974,950.4674162214855
0.2915281407035176,918.4879376546609
0.2965527638190955,886.6866400956618
0.3015773869346734,857.2263016142432
0.3066020100502513,833.8640842877841
0.31162663316582917,810.5018669613248
0.31665125628140706,788.0177027826436
0.32167587939698494,766.6183222393531
0.32670050251256283,745.2189416960625
0.3317251256281407,723.5197322436535
0.3367497487437186,701.4998709779599
0.3417743718592965,679.4800097122663
0.3467989949748744,658.4591962970693
0.35182361809045226,639.077510814408
0.35684824120603015,619.6958253317467
0.36187286432160803,600.8518727433352
0.366897487437186,585.701206729666
0.37192211055276386,570.5505407159969
0.37694673366834175,555.399874702328
0.38197135678391964,541.6336400926415
0.3869959798994975,528.4018881760272
0.3920206030150754,515.170136259413
0.3970452261306533,502.030420980657
0.4020698492462312,489.39433096260296
0.40709447236180907,476.7582409445489
0.41211909547738695,464.1221509264948
0.41714371859296484,452.23876635809347
0.4221683417085427,441.40088108716066
0.4271929648241206,430.56299581622784
0.4322175879396985,419.7251105452951
0.4372422110552764,409.8123304960703
0.44226683417085433,400.80384181067336
0.4472914572864322,391.7953531252766
0.4523160804020101,382.7868644398798
0.457340703517588,374.1241899469167
0.4623653266331659,365.96446511157416
0.46738994974874376,357.80474027623154
0.47241457286432165,349.645015440889
0.47743919597989953,341.5987672788196
0.4824638190954774,334.4254640058018
0.4874884422110553,327.2521607327841
0.4925130653266332,320.0788574597663
0.4975376884422111,312.90555418674853
0.502562311557789,306.40348415535044
0.5075869346733669,300.31402113293854
0.5126115577889447,294.2245581105268
0.5176361809045227,288.1350950881149
0.5226608040201005,282.04563206570316
0.5276854271356785,276.59101480279514
0.5327100502512563,271.198713453769
0.5377346733668342,265.8064121047428
0.5427592964824121,260.4141107557167
0.54778391959799,255.0218094066905
0.5528085427135678,250.32094106031087
0.5578331658291458,245.6350020979456
0.5628577889447237,240.94906313558033
0.5678824120603015,236.26312417321515
0.5729070351758795,231.57718521084988
0.5779316582914573,227.41060166565055
0.5829562814070353,223.3630894699704
0.5879809045226131,219.31557727429032
0.593005527638191,215.26806507861016
0.5980301507537689,211.22055288293006
0.6030547738693468,207.37728124576662
0.6080793969849246,203.8360262783678
0.6131040201005026,200.29477131096888
0.6181286432160804,196.75351634357003
0.6231532663316584,193.2122613761711
0.6281778894472362,189.67100640877229
0.6332025125628141,186.4848176275857
0.638227135678392,183.4252743040267
0.6432517587939699,180.3657309804676
0.6482763819095478,177.30618765690852
0.6533010050251257,174.24664433334948
0.6583256281407036,171.1871010097904
0.6633502512562814,168.45261755728967
0.6683748743718594,165.79821725323515
0.6733994974874372,163.14381694918072
0.6784241206030152,160.4894166451262
0.683448743718593,157.83501634107174
0.6884733668341709,155.18061603701722
0.6934979899497488,152.73169763169145
0.6985226130653267,150.4276861848633
0.7035472361809045,148.12367473803522
0.7085718592964825,145.8196632912071
