l,BB
2,1.6861128972030301e-06
3,3.3726697819616266e-06
4,5.622099300763454e-06
5,8.434983325052842e-06
6,1.1812040532211273e-05
7,1.575412071495617e-05
8,2.0262198135937233e-05
9,2.5337363836887923e-05
10,3.098081706276552e-05
11,3.719385592503235e-05
12,4.397786723989891e-05
13,5.1334315742852735e-05
14,5.926473275339821e-05
15,6.777070436965437e-05
16,7.685385922425951e-05
17,8.651585611826952e-05
18,9.675837138578863e-05
19,0.00010758308620254123
20,0.00011899167416479539
21,0.00013098578878270126
22,0.0001435670512832342
23,0.00015673703887208738
24,0.00017049727363075578
25,0.00018484921192454706
26,0.00019979423401279023
27,0.00021533363462050364
28,0.00023146861530324496
29,0.0002482002760433771
30,0.00026552960946873695
31,0.00028345749444965297
32,0.000301984692078045
33,0.00032111184232234074
34,0.0003408394612535028
35,0.00036116794058193923
36,0.0003820975478282577
37,0.0004036284245647008
38,0.00042576059328710414
39,0.00044849395794182336
40,0.00047182830860389204
41,0.0004957633283489363
42,0.0005202985963755017
43,0.0005454335998888903
44,0.0005711677390841254
45,0.0005975003373804598
46,0.0006244306512418983
47,0.000651957880350186
48,0.0006800811779572884
49,0.0007087996635215564
50,0.0007381124329091936
51,0.0007680185719034862
52,0.000798517167012041
53,0.0008296073183651899
54,0.0008612881513524716
55,0.0008935588292797543
56,0.0009264185642395279
57,0.0009598666296066492
58,0.0009939023711962609
59,0.001028525213138102
60,0.0010637346758574809
61,0.001099530379457877
62,0.0011359120540420597
63,0.0011728795475066658
64,0.0012104328322495657
65,0.0012485720115462627
66,0.0012872973243558388
67,0.0013266091502116453
68,0.001366508011930755
69,0.0014069945787032981
70,0.0014480696668308895
71,0.0014897342410941795
72,0.0015319894150715159
73,0.0015748364456182236
74,0.001618276737788326
75,0.001662311836744465
76,0.0017069434262323795
77,0.0017521733241537014
78,0.0017980034771815881
79,0.0018444359564109992
80,0.0018914729505325482
81,0.0019391167604020192
82,0.0019873697922115153
83,0.0020362345506228135
84,0.002085713632379847
85,0.002135809718521037
86,0.002186525569007844
87,0.002237864014556229
88,0.00228982795043444
89,0.0023424203306509107
90,0.00239564416216164
91,0.0024495024985672787
92,0.00250399843558774
93,0.002559135106866313
94,0.0026149156797750798
95,0.0026713433521989628
96,0.00272842135014264
97,0.002786152925431274
98,0.0028445413556196977
99,0.0029035899424011305
100,0.0029633020128222443
101,0.003023680919628016
102,0.0030847300438506526
103,0.003146452796394811
104,0.003208852621717672
105,0.0032719330013101992
106,0.003335697458005723
107,0.003400149560822009
108,0.0034652929298355424
109,0.0035311312421496105
110,0.0035976682373729746
111,0.003664907723689618
112,0.0037328535840876007
113,0.003801509782377296
114,0.0038708803695293318
115,0.003940969489175116
116,0.0040117813836284604
117,0.00408332039883651
118,0.0041555909894280645
119,0.004228597723071046
120,0.0043023452837214465
121,0.004376838474681574
122,0.0044520822210348315
123,0.0045280815705376655
124,0.004604841693742327
125,0.004682367883585482
126,0.004760665553444733
127,0.004839740234195336
128,0.004919597569934073
129,0.00500024331291216
130,0.005081683316979252
131,0.005163923529819951
132,0.005246969984199375
133,0.005330828787658891
134,0.005415506111284643
135,0.0055010081771008894
136,0.005587341245036498
137,0.005674511597769962
