l,TT
2,927.4592507680944
3,1757.1511645312626
4,2769.965420007544
5,3975.3141484321536
6,5391.351139462092
7,7038.75149683894
8,8932.02165768548
9,11092.044230276406
10,13534.811627866171
11,16268.326485616932
12,19336.075159967255
13,22724.124245684878
14,26450.08712282469
15,30497.13112376016
16,34946.299869466544
17,39826.48202712518
18,45114.44679039838
19,50877.29200566501
20,57044.00459702913
21,63672.07237980205
22,70783.88288227044
23,78367.27616023278
24,86466.64025403249
25,95117.42910583684
26,104290.57824609305
27,114049.4920813327
28,124397.50381226139
29,135345.25350515946
30,146941.48123728315
31,159116.46129366787
32,172013.50338526478
33,185570.6567385356
34,199800.31567844294
35,214835.38327008073
36,230521.29365101876
37,246980.31872378205
38,264260.8423594525
39,282368.19657500705
40,301308.80497108167
41,321083.7597233984
42,341713.8107023568
43,363222.26960847055
44,385644.8749260463
45,409025.14058750134
46,433376.9418632901
47,458719.12542690744
48,485066.71067339473
49,512439.2259811016
50,540882.9129117446
51,570449.4014171117
52,601145.4708668656
53,632966.2992919291
54,665927.1193063577
55,700049.3367369632
56,735413.2609784838
57,772101.8493932476
58,810127.5954006299
59,849475.2671830549
60,890162.4217848682
61,932221.8589371034
62,975686.058751671
63,1020596.2671586524
64,1066985.6581623754
65,1114903.2125212504
66,1164408.803815689
67,1215525.170812714
68,1268260.6282769043
69,1322614.9908663551
70,1378596.2557245372
71,1436216.2929401004
72,1495597.8734513514
73,1556874.66638125
74,1620099.5522744455
75,1685320.1749631155
76,1752542.0699523243
77,1821690.2804469692
78,1892785.822283456
79,1965908.3255580214
80,2041119.2826912364
81,2118485.132015691
82,2198060.405266148
83,2279862.398140832
84,2363931.6292928704
85,2450300.20870702
86,2539005.1869219793
87,2630051.824658897
88,2723457.396504263
89,2819275.2958370163
90,2917550.8180480436
91,3018339.208729224
92,3121684.2872034707
93,3227650.286632307
94,3336271.966502964
95,3447615.9850725504
96,3561718.2268704027
97,3678625.3652185933
98,3798395.998600349
99,3921043.3006926193
100,4046637.783688822
101,4175215.7621388333
102,4306825.467163689
103,4441490.248868689
104,4579257.759697803
105,4720162.915661439
106,4864240.053708759
107,5011522.909468099
108,5162030.677434967
109,5315823.401168751
110,5472919.21656096
111,5633349.037902426
112,5797157.2280560965
113,5964372.982949786
114,6135024.6692141965
115,6309139.800025306
116,6486761.056557508
117,6667915.002535135
118,6852610.688644184
119,7040888.869434475
120,7232773.293734427
121,7428286.726090097
122,7627433.181614798
123,7830250.543060502
124,8036758.469968487
125,8246956.920313769
126,8460881.392192308
127,8678529.003751444
128,8899914.03044646
129,9125069.382341161
130,9353987.715285484
131,9586659.85684372
132,9823139.013641076
133,10063396.177192705
134,10307462.906477153
135,10555327.517736427
136,10807019.984047744
137,11062525.72424395
138,11321850.378097385
139,11584975.392833035
140,11851949.699446868
141,12122728.972081847
142,12397312.982113965
143,12675724.567421231
144,12957912.572974008
145,13243896.882542582
146,13533595.91465567
147,13826999.72351503
148,14124070.873041257
149,14424769.079224253
150,14729051.166922286
151,15036843.212335767
152,15348174.066466223
153,15662989.4389369
154,15981288.22406345
155,16303040.358096233
156,16628271.84311244
157,16956892.473594375
158,17288925.99439981
159,17624307.012953103
160,17962997.168564703
161,18304894.482147656
162,18649954.377521913
163,18998130.256939303
164,19349309.49416857
165,19703471.420282524
166,20060529.26805205
167,20420425.732094713
168,20783101.341626637
169,21148494.437342096
170,21516541.148281313
171,21887140.59609405
172,22260293.55555176
173,22635859.42520175
174,23013764.021609098
175,23393967.233204685
176,23776355.20203983
177,24160849.77956886
178,24547333.504494574
179,24935761.143214665
180,25326048.347437084
181,25718069.51701459
182,26111773.75621981
183,26507069.72917894
184,26903823.487202995
185,27301978.305203084
186,27701394.54978775
187,28102011.51421849
188,28503725.79502243
189,28906389.060173247
190,29309934.494301394
191,29714251.20290745
192,30119181.9450696
193,30524609.362942044
194,30930502.955539636
195,31336697.738923524
196,31743115.56768046
197,32149677.5180342
198,32556303.890519112
199,32962773.050979912
200,33369094.554099943
201,33775088.033693254
202,34180613.31280129
203,34585428.4665711
204,34989482.51412964
205,35392475.7012111
206,35794351.48538324
207,36194901.451335505
208,36593963.53796333
209,36991632.019483946
210,37387693.65098358
211,37782088.75893895
212,38174811.94114772
213,38565752.93965498
214,38954854.81536522
215,39342006.6819507
216,39726985.761236414
217,40109675.96416484
218,40489960.11162826
219,40867662.973511845
220,41242606.14940864
221,41614724.05319168
222,41983776.49437747
223,42349695.12983148
224,42712412.60400297
225,43071802.454965286
226,43427676.46639385
227,43779965.55100101
228,44128539.93393158
229,44473331.00835449
230,44814145.61462136
231,45150914.04045156
232,45483567.666745335
233,45811910.0731169
234,46135806.56585484
235,46455252.50069639
236,46769982.10655635
237,47080057.50333001
238,47385277.48030133
239,47685573.15074972
240,47980808.457514636
241,48270846.298945904
242,48555687.576536305
243,48835196.54657204
244,49109236.448610924
245,49377812.01467622
246,49640859.776473194
247,49898172.77174302
248,50149832.74457976
249,50395633.13189826
250,50635586.61850871
251,50869484.48970537
252,51097262.033600114
253,51318779.014671795
254,51534047.248138584
255,51742773.56034262
256,51944969.99293915
257,52140573.95294172
258,52329603.20949323
259,52511999.75090003
260,52687867.44021079
261,52857073.982145734
262,53019730.48773702
263,53175790.36741469
264,53325208.57924906
265,53467858.3132049
266,53603695.80077359
267,53732763.469675414
268,53854937.43988332
269,53970092.94338392
270,54078190.8282041
271,54179367.90717496
272,54273416.67249493
273,54360568.372471794
274,54440618.35121335
275,54513627.752938375
276,54579752.51371616
277,54638882.517965674
278,54690998.60116551
279,54736175.84681249
280,54774493.89876584
281,54805849.63796929
282,54830327.96567996
283,54848018.452627175
284,54858824.00085194
285,54862839.61433499
286,54860068.033662274
