l,TT
2,741.985853920769
3,1405.7559146213894
4,2216.0309949253524
5,3180.3458316538363
6,4313.230931437366
7,5631.2304954721985
8,7145.958142206571
9,8874.13569913279
10,10828.56119162486
11,13015.654883759777
12,15470.203605853578
13,18181.078774196398
14,21162.388748790592
15,24400.691244409973
16,27960.820485821012
17,31865.89879523449
18,36097.361084288765
19,40708.90636769876
20,45643.745375511055
21,50947.88432365695
22,56639.24714346722
23,62708.12085286502
24,69190.03209525207
25,76113.36570020516
26,83454.89315398788
27,91265.3553813571
28,99547.43497109177
29,108309.66358094786
30,117591.05346749298
31,127335.84081407872
32,137658.69058225
33,148510.06759166042
34,159899.91354166323
35,171934.56529809756
36,184490.38136384165
37,197665.19568792172
38,211497.73439913918
39,225992.2873238366
40,241154.0200817522
41,256983.83295256807
42,273498.34632996883
43,290716.2281224875
44,308666.0872678798
45,327382.7526257557
46,346877.34262673324
47,367164.95655926503
48,388257.63324694673
49,410171.0191508865
50,432942.1317136047
51,456612.2986195517
52,481186.9636664933
53,506662.2882593253
54,533050.4768709274
55,560368.671846589
56,588681.1389809042
57,618054.2675238121
58,648498.0770470696
59,680000.4070236008
60,712575.3280168097
61,746249.1026638339
62,781047.7292697156
63,817004.2150482673
64,854145.1076014122
65,892509.597680519
66,932145.5898922606
67,973071.2870082913
68,1015293.353201473
69,1058811.6511116389
70,1103632.5877858463
71,1149765.6652697653
72,1197309.0974965014
73,1246369.8123016155
74,1296990.1034114624
75,1349208.0717866884
76,1403028.1292401338
77,1458390.294499974
78,1515311.3622762372
79,1573855.0154759316
80,1634070.4235750393
81,1696010.7089523254
82,1759719.4633278337
83,1825210.4854085941
84,1892516.1484888077
85,1961662.0951252952
86,2032677.9165748097
87,2105567.768727663
88,2180345.414871632
89,2257053.5095884916
90,2335728.2253647484
91,2416413.6912698084
92,2499144.892093807
93,2583973.1402771804
94,2670926.165893267
95,2760057.2146805194
96,2851394.9101258246
97,2944976.503565517
98,3040848.7833664953
99,3139022.1950389594
100,3239553.0519801266
101,3342470.30662913
102,3447812.44191762
103,3555598.033273626
104,3665865.0953716696
105,3778641.4511734853
106,3893954.4578751884
107,4011830.9891386353
108,4132286.2832696624
109,4255368.25539134
110,4381091.292061887
111,4509479.999871247
112,4640569.740778237
113,4774383.740347455
114,4910944.558046616
115,5050274.067855804
116,5192406.275353138
117,5337362.2892675875
118,5485149.204909477
119,5635799.477584004
120,5789331.954806883
121,5945764.693333026
122,6105100.746909047
123,6267370.259800469
124,6432588.793981638
125,6600756.146322221
126,6771900.541811692
127,6946019.497384644
128,7123124.251615665
129,7303240.946460569
130,7486363.516112953
131,7672484.42813795
132,7861646.050736621
133,8053824.976097834
134,8249046.246007308
135,8447300.303710205
136,8648610.91361867
137,8852966.192527846
138,9060370.429873837
139,9270808.557087801
140,9484319.4888281
141,9700867.530693462
142,9920452.26273979
143,10143091.715179302
144,10368744.72117284
145,10597426.942551909
146,10829072.866976764
147,11063674.28909395
148,11301201.010232085
149,11541620.552773237
150,11784898.126113197
151,12030974.340691065
152,12279872.025782928
153,12531547.498557135
154,12785999.626030724
155,13043204.11149446
156,13303181.514271123
157,13565859.431632413
158,13831256.62583559
159,14099320.554538876
160,14370020.306917876
161,14643274.084093848
162,14919046.016822532
163,15197298.62654589
164,15477941.620474258
165,15760958.280808885
166,16046279.020824902
167,16333857.833529461
168,16623646.990370745
169,16915597.02321426
170,17209656.70627219
171,17505745.219909377
172,17803863.07940611
173,18103897.71179066
174,18405789.691496823
175,18709506.8636605
176,19014958.08958187
177,19322080.811127733
178,19630781.033406507
179,19941022.55726809
180,20252737.90538448
181,20565826.612463176
182,20880247.990172606
183,21195929.01135645
184,21512762.571731247
185,21830703.358819325
186,22149639.746199463
187,22469523.26122001
188,22790271.286017742
189,23111765.271775976
190,23433951.894595355
191,23756742.57856112
192,24080011.681604583
193,24403665.47880136
194,24727679.741107315
195,25051922.663229126
196,25376331.920548458
197,25700844.57537489
198,26025397.078876648
199,26349812.34370388
200,26674098.242670916
201,26998110.721340217
202,27321737.887431353
203,27644786.45982015
204,27967215.921631712
205,28288786.74642795
206,28609453.986524977
207,28929051.20541134
208,29247449.0596549
209,29564723.284085788
210,29880703.608574674
211,30195342.630838778
212,30508636.376821008
213,30820496.99950935
214,31130879.31914404
215,31439695.010898024
216,31746766.249769475
217,32052000.57596459
218,32355304.672194935
219,32656538.795558125
220,32955560.68276441
221,33252318.338450737
222,33546620.10092276
223,33838411.80415813
224,34127640.09061378
225,34414204.3366507
226,34697954.534674466
227,34978836.000399895
228,35256745.52003534
229,35531628.83516812
230,35803332.066441044
231,36071800.113980934
232,36336978.77425501
233,36598711.62462226
234,36856891.64574135
235,37111515.879739255
236,37362372.48904979
237,37609511.97041409
238,37852774.17726543
239,38092104.84297171
240,38327395.984741606
241,38558538.80373671
242,38785534.92242761
243,39008276.66506362
244,39226655.55950658
245,39440676.343541965
246,39650289.20951709
247,39855329.56820246
248,40055863.80774258
249,40251727.681452595
250,40442932.35043208
251,40629311.864100136
252,40810815.48041335
253,40987332.04318637
254,41158872.039979935
255,41325201.96874389
256,41486332.49948746
257,41642214.59262782
258,41792863.49472256
259,41938233.82242596
260,42078409.685303874
261,42213286.257762045
262,42342953.42918529
263,42467374.916884735
264,42586515.66323026
265,42700275.181660786
266,42808619.40307307
267,42911583.19834963
268,43009068.37403321
269,43100976.00708621
270,43187275.6471618
271,43268077.59476876
272,43343216.672181666
273,43412878.68420241
274,43476900.68938975
275,43535332.363094
276,43588299.19054231
277,43635713.79183746
278,43677561.52402752
279,43713903.118672766
280,43744802.931814276
281,43770179.08553185
282,43790100.09478749
283,43804638.18708521
284,43813716.23233921
285,43817410.759827524
286,43815724.466420546
287,43808818.06922898
288,43796622.16481509
289,43779146.15758456
290,43756560.81874962
291,43728882.340879835
292,43696047.79003261
293,43658156.773952335
294,43615312.94308601
295,43567458.85196596
296,43514702.98817071
297,43456990.55116297
298,43394519.21854901
299,43327323.434434466
300,43255439.602812245
301,43178991.65739474
302,43098106.095501065
303,43012826.12472882
304,42923284.63142732
305,42829618.80962434
306,42731792.494172916
307,42630037.54707578
308,42524412.52204764
309,42414978.07070773
310,42301705.77294198
311,42184934.07860046
312,42064548.83409232
313,41940805.15463537
314,41813777.98227541
315,41683450.325752504
316,41550089.26014605
317,41413778.20235118
318,41274698.78199611
319,41132844.2293891
320,40988304.81584674
321,40841466.406517476
322,40692134.28523821
323,40540702.66333816
324,40387077.4960152
325,40231563.05879303
326,40074168.48360297
327,39915105.750661515
328,39754489.69749328
329,39592437.627742015
330,39429172.63716342
331,39264714.950079456
332,39099293.93252948
333,38932933.610349655
334,38765869.69173934
335,38598342.981714316
336,38430385.226558
337,38262135.97425056
338,38093737.39717948
339,37925443.323348425
340,37757403.15616728
341,37589658.686179
342,37422362.772320054
343,37255670.98798514
344,37089629.39141762
345,36924397.08361412
346,36760135.925646275
347,36596896.3462308
348,36434843.8102399
349,36274262.12046965
350,36115208.170808755
351,35957973.8155048
352,35802743.14332601
353,35649586.128666885
354,35498691.991427496
355,35350372.55727767
356,35204584.82836797
357,35061525.29329773
358,34921393.56891091
359,34784270.1858377
360,34650236.1222471
361,34519496.40639924
362,34392134.97358443
363,34268486.168269105
364,34148387.67242209
365,34032303.88985785
366,33920199.83457248
367,33812293.7262845
368,33708678.63526332
369,33609448.14368984
370,33514956.00873609
371,33425039.985248163
372,33340057.681872077
373,33259977.04154065
374,33185029.014823496
375,33115181.19959366
376,33050667.027489014
377,32991723.309759177
378,32938183.761100557
379,32890421.76984343
380,32848543.131934285
381,32812516.535292037
382,32782585.07729555
383,32758856.18424427
384,32741297.996901512
385,32730016.84029974
386,32725260.853987783
387,32727139.61342699
388,32735477.724907245
389,32750524.90727
390,32772390.11389491
391,32801182.817544915
392,32836721.59428301
393,32879405.391721524
394,32929050.828236308
395,32985764.944495395
396,33049655.27090779
397,33120680.383524075
398,33199096.727093056
399,33284862.340034213
400,33378084.428922325
401,33478872.549824864
402,33587191.07757071
403,33703157.88288688
404,33826891.52887294
405,33958200.23541823
406,34097199.3501386
407,34244004.89864743
408,34398575.7592163
409,34560709.79806316
410,34730836.86617079
411,34908432.760912634
412,35093927.1046587
413,35287271.26723726
414,35488414.159005396
415,35697138.932921074
416,35913879.391444266
417,36138251.9917933
418,36370526.97662964
419,36610479.07297637
420,36858379.02519598
421,37113997.30478326
422,37377267.49001565
423,37648459.86703627
424,37927337.265078515
425,38213827.975385055
426,38508029.74806666
427,38809522.40963095
428,39118745.016079836
429,39435096.88571768
430,39758666.10396343
431,40089541.35122561
432,40427458.06946525
433,40772678.96513932
434,41124756.37720448
435,41483950.89624983
436,41850166.566669285
437,42223304.70805988
438,42603263.89851706
439,42990122.64960748
440,43383592.97730265
441,43783565.13672923
442,44189741.37609875
443,44602189.82608372
444,45020605.370482914
445,45444864.37093397
446,45874840.288549095
447,46310403.663784064
448,46751802.59789147
449,47198715.72405357
450,47651007.261840016
451,48108732.37680223
452,48571951.21725565
453,49040142.02987162
454,49513359.40329072
455,49991265.93906909
456,50473714.91914338
457,50960556.62462801
458,51451439.48479115
459,51946005.4118686
460,52444692.03183547
461,52946735.686132565
462,53452775.32831364
463,53962038.44526759
464,54475167.33415232
465,54991380.554026596
466,55511117.89764976
467,56033999.69789278
468,56559639.54688689
469,57088061.22550292
470,57618870.06213432
471,58151664.55109824
472,58686458.6286922
473,59222842.37552897
474,59760824.84437342
475,60300201.46731426
476,60840979.04941922
477,61382733.313641876
478,61925682.62971754
479,62469831.729717545
480,63014530.453404084
481,63560214.32475845
482,64106005.2069546
483,64652116.06843582
484,65198097.648975186
485,65743493.528639175
486,66288511.65957351
487,66832689.48952648
488,67375782.9366531
489,67917997.60478564
490,68458860.27825604
491,68998347.41463955
492,69536435.59447071
493,70073101.52419882
494,70608090.76079412
495,71141145.24707943
496,71672236.44787948
497,72200867.75512004
498,72727005.2089536
499,73250378.96395859
500,73770715.48573367
501,74287736.42566952
502,74801394.06805754
503,75311399.7801442
504,75817701.79568835
505,76320489.97067378
506,76819230.01012085
507,77314110.68813343
508,77804835.42509978
509,78291103.71874365
510,78773350.58138143
511,79250781.38884376
512,79723831.91934149
513,80191948.02091967
514,80655068.38502818
515,81113131.56687126
516,81566075.97889349
517,82013586.59117514
518,82455344.29765782
519,82891536.39860459
520,83321585.22042501
521,83745676.68513596
522,84163484.02114484
523,84574676.28160942
524,84979698.89195865
525,85377960.22732958
526,85769909.17922294
527,86155212.81222157
528,86533798.11338395
529,86905591.79317582
530,87270786.45654902
531,87628776.88650359
532,87980022.28571868
533,88324182.01462205
534,88660911.09402102
535,88990673.83924586
536,89312853.41000557
537,89627917.52180277
538,89935518.88858044
539,90235856.39577127
540,90528303.75250219
541,90813612.80835092
542,91091433.93459696
543,91361413.0713574
544,91624032.94580628
545,91879221.29748279
546,92126623.06411058
547,92366445.74202287
548,92598616.09011044
549,92823060.54363078
550,93039705.21558632
551,93249048.45039308
552,93450430.54867089
553,93644339.1772486
554,93830979.02177022
555,94009974.72001708
556,94181239.09198429
557,94345566.31621288
558,94502287.62096173
559,94651613.51120216
560,94793461.08388525
561,94928343.33092216
562,95055584.21840657
563,95175700.01877004
564,95288913.65819514
565,95394544.49327756
566,95493116.98351133
567,95584859.09172976
568,95669391.27358635
569,95746942.74818009
570,95817438.76639882
571,95881113.05310199
572,95938203.22289735
573,95988639.72052562
574,96032352.57327498
575,96070211.14318618
576,96101525.74202716
577,96127174.7219839
578,96146783.03811447
579,96160606.12232602
580,96168903.39622489
581,96171938.28611958
582,96169657.31972554
583,96162006.64725281
584,96149578.28754002
585,96132324.26063828
586,96110196.21663886
587,96083471.88118297
588,96052760.61126131
589,96017365.59248462
590,95978229.69098982
591,95935316.06768252
592,95888587.52549173
