l,TT
2.000000000000000000e+00,1.117094054723341287e+03
3.000000000000000000e+00,5.196770647636004696e+02
4.000000000000000000e+00,2.910731082079101952e+02
5.000000000000000000e+00,1.838058174089406975e+02
6.000000000000000000e+00,1.262096251451837503e+02
7.000000000000000000e+00,9.213973883255570740e+01
8.000000000000000000e+00,7.039491460074530949e+01
9.000000000000000000e+00,5.572643152712614523e+01
1.000000000000000000e+01,4.537294409801636874e+01
1.100000000000000000e+01,3.777505065999875455e+01
1.200000000000000000e+01,3.208074643102122536e+01
1.300000000000000000e+01,2.765158229634287679e+01
1.400000000000000000e+01,2.413750175580512902e+01
1.500000000000000000e+01,2.128165217979047696e+01
1.600000000000000000e+01,1.896617435609973867e+01
1.700000000000000000e+01,1.706338115496768282e+01
1.800000000000000000e+01,1.546306511545295415e+01
1.900000000000000000e+01,1.411647342802162086e+01
2.000000000000000000e+01,1.294932676592500798e+01
2.100000000000000000e+01,1.194001457660524501e+01
2.200000000000000000e+01,1.106189131155795025e+01
2.300000000000000000e+01,1.028835318834638635e+01
2.400000000000000000e+01,9.606007962374382814e+00
2.500000000000000000e+01,9.002179723878644069e+00
2.600000000000000000e+01,8.460890324882672786e+00
2.700000000000000000e+01,7.976992492841773696e+00
2.800000000000000000e+01,7.541369359772922110e+00
2.900000000000000000e+01,7.147218779507134023e+00
3.000000000000000000e+01,6.790669526992084926e+00
3.100000000000000000e+01,6.463035298721142574e+00
3.200000000000000000e+01,6.165698065135285511e+00
3.300000000000000000e+01,5.892105967364702046e+00
3.400000000000000000e+01,5.639632024845893987e+00
3.500000000000000000e+01,5.409050992041600558e+00
3.600000000000000000e+01,5.193772184552943649e+00
3.700000000000000000e+01,4.994675201571178391e+00
3.800000000000000000e+01,4.810542867608238460e+00
3.900000000000000000e+01,4.639483422801792045e+00
4.000000000000000000e+01,4.479939276181466923e+00
4.100000000000000000e+01,4.330541088051564458e+00
4.200000000000000000e+01,4.190419316159929686e+00
4.300000000000000000e+01,4.058831729016421086e+00
4.400000000000000000e+01,3.935229689573023215e+00
4.500000000000000000e+01,3.819155597749163800e+00
4.600000000000000000e+01,3.709898444726719369e+00
4.700000000000000000e+01,3.606863488405655627e+00
4.800000000000000000e+01,3.509492645770434738e+00
4.900000000000000000e+01,3.417324752003057409e+00
5.000000000000000000e+01,3.330109057922113536e+00
5.100000000000000000e+01,3.247619839231464134e+00
5.200000000000000000e+01,3.169394435806247579e+00
5.300000000000000000e+01,3.094979245802857104e+00
5.400000000000000000e+01,3.024079423647483278e+00
5.500000000000000000e+01,2.956457707173360205e+00
5.600000000000000000e+01,2.892124280006254100e+00
5.700000000000000000e+01,2.831050564083453569e+00
5.800000000000000000e+01,2.772935029601298673e+00
5.900000000000000000e+01,2.717426192893277914e+00
6.000000000000000000e+01,2.664323738952162124e+00
6.100000000000000000e+01,2.613491782676669928e+00
6.200000000000000000e+01,2.564806527832923067e+00
6.300000000000000000e+01,2.518173692195391222e+00
6.400000000000000000e+01,2.473481965817388772e+00
6.500000000000000000e+01,2.430660428786085347e+00
6.600000000000000000e+01,2.389657635233199962e+00
6.700000000000000000e+01,2.350343023440074397e+00
6.800000000000000000e+01,2.312572064865960453e+00
6.900000000000000000e+01,2.276202890985062677e+00
7.000000000000000000e+01,2.241124673500582531e+00
7.100000000000000000e+01,2.207244682050361284e+00
7.200000000000000000e+01,2.174637024813020680e+00
7.300000000000000000e+01,2.143365083568764540e+00
7.400000000000000000e+01,2.113364992919328778e+00
7.500000000000000000e+01,2.084568609737656342e+00
7.600000000000000000e+01,2.056863861590451759e+00
7.700000000000000000e+01,2.030067922046479900e+00
7.800000000000000000e+01,2.004127450017339829e+00
7.900000000000000000e+01,1.979051793571876550e+00
8.000000000000000000e+01,1.954826185118801574e+00
8.100000000000000000e+01,1.931436645442785816e+00
8.200000000000000000e+01,1.908852023393411645e+00
8.300000000000000000e+01,1.887010090340884627e+00
8.400000000000000000e+01,1.865872732463695227e+00
8.500000000000000000e+01,1.845397777312361320e+00
8.600000000000000000e+01,1.825550333697606886e+00
8.700000000000000000e+01,1.806278787312488143e+00
8.800000000000000000e+01,1.787545492016623383e+00
8.900000000000000000e+01,1.769338592941765764e+00
9.000000000000000000e+01,1.751640789894993944e+00
9.100000000000000000e+01,1.734440451559859708e+00
9.200000000000000000e+01,1.717718210666550949e+00
9.300000000000000000e+01,1.701465715207367335e+00
9.400000000000000000e+01,1.685658994186597370e+00
9.500000000000000000e+01,1.670290809296572920e+00
9.600000000000000000e+01,1.655338908121335884e+00
9.700000000000000000e+01,1.640787211098110987e+00
9.800000000000000000e+01,1.626625233868593590e+00
9.900000000000000000e+01,1.612823987666133441e+00
1.000000000000000000e+02,1.599379422623241620e+00
1.010000000000000000e+02,1.586273794678793037e+00
1.020000000000000000e+02,1.573494773124138435e+00
1.030000000000000000e+02,1.561021881792866717e+00
1.040000000000000000e+02,1.548844393996228863e+00
1.050000000000000000e+02,1.536947869043204351e+00
1.060000000000000000e+02,1.525318633379394662e+00
1.070000000000000000e+02,1.513943734548398368e+00
1.080000000000000000e+02,1.502806933460251626e+00
1.090000000000000000e+02,1.491904595657842503e+00
1.100000000000000000e+02,1.481221646884379073e+00
1.110000000000000000e+02,1.470747611208700123e+00
1.120000000000000000e+02,1.460476209023683580e+00
1.130000000000000000e+02,1.450397777428387602e+00
1.140000000000000000e+02,1.440503140246795821e+00
1.150000000000000000e+02,1.430783580555879286e+00
1.160000000000000000e+02,1.421234253925443447e+00
1.170000000000000000e+02,1.411847111503712338e+00
1.180000000000000000e+02,1.402611176196364884e+00
1.190000000000000000e+02,1.393522603359051537e+00
1.200000000000000000e+02,1.384574463131999833e+00
1.210000000000000000e+02,1.375760160281816580e+00
1.220000000000000000e+02,1.367070305896268323e+00
1.230000000000000000e+02,1.358502131837014959e+00
1.240000000000000000e+02,1.350049939572844915e+00
1.250000000000000000e+02,1.341705336265636150e+00
1.260000000000000000e+02,1.333466204267966804e+00
1.270000000000000000e+02,1.325324736529116976e+00
1.280000000000000000e+02,1.317276360159303605e+00
1.290000000000000000e+02,1.309319496958802231e+00
1.300000000000000000e+02,1.301447118160008021e+00
1.310000000000000000e+02,1.293652603016833824e+00
1.320000000000000000e+02,1.285937826389773830e+00
1.330000000000000000e+02,1.278294067442860227e+00
1.340000000000000000e+02,1.270720809484813252e+00
1.350000000000000000e+02,1.263212435520001842e+00
1.360000000000000000e+02,1.255768621204238267e+00
1.370000000000000000e+02,1.248384082364233594e+00
1.380000000000000000e+02,1.241056231767198703e+00
1.390000000000000000e+02,1.233780195027003757e+00
1.400000000000000000e+02,1.226558433125149561e+00
1.410000000000000000e+02,1.219383912858837515e+00
1.420000000000000000e+02,1.212254559452464520e+00
1.430000000000000000e+02,1.205170652459526703e+00
1.440000000000000000e+02,1.198125724060369102e+00
1.450000000000000000e+02,1.191120249204221659e+00
1.460000000000000000e+02,1.184145956344720307e+00
1.470000000000000000e+02,1.177201435261088225e+00
1.480000000000000000e+02,1.170283217951679333e+00
1.490000000000000000e+02,1.163388005390090241e+00
1.500000000000000000e+02,1.156512659396997877e+00
1.510000000000000000e+02,1.149652151040177372e+00
1.520000000000000000e+02,1.142809691011368756e+00
1.530000000000000000e+02,1.135982362900840759e+00
1.540000000000000000e+02,1.129171302407747879e+00
