k,rel_diff
0.0001,-1.1658101993217151e-05
0.010149748743718592,0.0008078081767708412
0.020199497487437185,0.0003412193100236216
0.03024924623115578,3.236777113002631e-08
0.04029899497487437,-0.00022229394579564854
0.050348743718592964,-0.0003688483534042275
0.06039849246231156,-0.00047391648136596576
0.07044824120603015,-0.000551335524626162
0.08049798994974874,-0.0005980050327720754
0.09054773869346734,-0.0006400517887287238
0.10059748743718593,-0.0006755216698864919
0.11064723618090452,-0.0007055888716164249
0.12069698492462312,-0.0007272564781584112
0.1307467336683417,-0.0007409831891280749
0.14079648241206028,-0.0007504406849003775
0.1508462311557789,-0.0007646905097771217
0.16089597989949747,-0.0007757132961591084
0.17094572864321605,-0.0007885477699165477
0.18099547738693467,-0.0007979248366895009
0.19104522613065325,-0.0008032796016821386
0.20109497487437183,-0.0008050290996139964
0.21114472361809045,-0.0008085701413784729
0.22119447236180903,-0.000814259068856571
0.23124422110552761,-0.0008213876718585755
0.24129396984924623,-0.0008269849192126255
0.2513437185929648,-0.0008304993337826527
0.2613934673366834,-0.0008309977558766946
0.271443216080402,-0.0008317991046119522
0.28149296482412056,-0.0008337006544754111
0.2915427135678392,-0.0008369512751580377
0.3015924623115578,-0.0008408418056620182
0.31164221105527634,-0.000843443596627691
0.32169195979899495,-0.0008444386470655152
0.33174170854271356,-0.0008446126505229357
0.3417914572864321,-0.0008449885830893455
0.35184120603015073,-0.0008467489844449227
0.36189095477386934,-0.0008490448273176243
0.3719407035175879,-0.000850894284233239
0.3819904522613065,-0.0008521322852768076
0.3920402010050251,-0.0008520942273748666
0.4020899497487437,-0.0008523514839376967
0.4121396984924623,-0.0008531196386031281
0.4221894472361809,-0.0008541810385865878
0.43223919597989946,-0.0008553058053122342
0.44228894472361807,-0.0008564423175637659
0.4523386934673367,-0.0008569554684644265
0.46238844221105524,-0.0008570595009638193
0.47243819095477385,-0.0008572664668760055
0.48248793969849246,-0.0008579644428893252
0.492537688442211,-0.0008588971104018794
0.5025874371859296,-0.0008592958947661877
0.5126371859296482,-0.0008597712717730577
0.5226869346733668,-0.0008598378775850346
0.5327366834170854,-0.0008602596844534682
0.542786432160804,-0.0008610019978352312
0.5528361809045226,-0.0008611210650335543
0.5628859296482411,-0.000861404583474612
0.5729356783919598,-0.0008619022167690726
0.5829854271356784,-0.0008622339128480094
0.5930351758793969,-0.0008623995411968233
0.6030849246231156,-0.0008627925614890231
0.6131346733668341,-0.0008631051090309816
0.6231844221105527,-0.0008636380892902418
0.6332341708542714,-0.0008633219168144857
0.6432839195979899,-0.0008634204472212081
0.6533336683417085,-0.0008639589967787131
0.6633834170854271,-0.0008645308267343221
0.6734331658291457,-0.0008650026835831381
0.6834829145728643,-0.000865387736192158
0.6935326633165829,-0.0008656971750384823
0.7035824120603015,-0.0008659413539180427
0.71363216080402,-0.0008661298553367391
0.7236819095477387,-0.0008662715502154583
0.7337316582914573,-0.0008663746524376625
0.7437814070351758,-0.0008664467687836686
0.7538311557788945,-0.0008664949446414161
0.763880904522613,-0.0008665257059070619
0.7739306532663316,-0.0008665450974564282
0.7839804020100503,-0.0008665587184603085
0.7940301507537688,-0.0008665717548517193
0.8040798994974874,-0.0008665890092128814
0.814129648241206,-0.0008666149282671176
0.8241793969849246,-0.0008666531980500158
0.8342291457286432,-0.0008667038720392428
0.8442788944723618,-0.0008667654145714243
0.8543286432160804,-0.0008668363768000731
0.8643783919597989,-0.0008669154006362145
0.8744281407035176,-0.000867001212895846
0.8844778894472362,-0.0008670926198600659
0.8945276381909547,-0.0008671885022353276
0.9045773869346734,-0.0008672878104655224
0.9146271356783919,-0.0008673895603478199
0.9246768844221105,-0.0008674928289920114
0.9347266331658292,-0.0008675967510100024
0.9447763819095477,-0.000867700515013059
0.9548261306532663,-0.000867803360298014
0.9648758793969849,-0.0008679045737920443
0.9749256281407035,-0.0008680034871690889
0.984975376884422,-0.0008680994741879777
0.9950251256281406,-0.0008681919481757783
1.0050748743718592,-0.0008682803596854471
1.015124623115578,-0.0008683641943085796
1.0251743718592965,-0.0008684429724614695
1.035224120603015,-0.0008685164925579247
1.0452738693467336,-0.000868585056011062
1.0553236180904522,-0.0008686490077148834
1.0653733668341707,-0.0008687086760827967
1.0754231155778895,-0.000868764373870623
1.085472864321608,-0.0008688163989861719
1.0955226130653266,-0.0008688650352290939
1.1055723618090452,-0.000868910553001423
1.1156221105527637,-0.0008689532099785957
1.1256718592964823,-0.0008689932517328414
1.135721608040201,-0.0008690309123311479
1.1457713567839196,-0.000869066414901698
1.1558211055276382,-0.0008690999721570059
1.1658708542713567,-0.0008691317869025106
1.1759206030150753,-0.0008691620525161925
1.1859703517587938,-0.000869190953386556
1.1960201005025126,-0.0008692186653534995
1.2060698492462312,-0.0008692453561012226
1.2161195979899497,-0.0008692711855480262
1.2261693467336683,-0.0008692963062036929
1.2362190954773868,-0.0008693208635203176
1.2462688442211054,-0.0008693449962116073
1.2563185929648242,-0.000869368836567963
1.2663683417085427,-0.0008693925107475797
1.2764180904522613,-0.0008694161390584432
1.2864678391959798,-0.0008694398331634545
1.2965175879396984,-0.0008694636320175642
1.306567336683417,-0.0008694875070549557
1.3166170854271355,-0.0008695114282263328
1.3266668341708543,-0.0008695353668086714
1.3367165829145728,-0.0008695592953456011
1.3467663316582914,-0.0008695831875951132
1.35681608040201,-0.0008696070184780469
1.3668658291457285,-0.0008696307640257972
1.376915577889447,-0.0008696544013350183
1.3869653266331659,-0.0008696779085212158
1.3970150753768844,-0.000869701264676559
1.407064824120603,-0.0008697244498282464
1.4171145728643215,-0.00086974744489976
1.42716432160804,-0.0008697702316712297
1.4372140703517586,-0.0008697927927481253
1.4472638190954774,-0.0008698151115238417
1.457313567839196,-0.0008698371721459486
1.4673633165829145,-0.0008698589594902106
1.477413065326633,-0.0008698804591242837
1.4874628140703516,-0.0008699016572865093
1.4975125628140702,-0.0008699225408493882
1.507562311557789,-0.0008699430973040378
1.5176120603015075,-0.0008699633147284391
1.527661809045226,-0.0008699831817650105
1.5377115577889446,-0.0008700026875979594
1.5477613065326632,-0.000870021821934408
1.5578110552763818,-0.0008700405749777484
1.5678608040201005,-0.0008700589374120993
1.577910552763819,-0.0008700769003835429
1.5879603015075376,-0.0008700944554792533
1.5980100502512562,-0.0008701115947105098
1.6080597989949748,-0.0008701283105559954
1.6181095477386933,-0.0008701446019523384
1.628159296482412,-0.000870160479114257
1.6382090452261306,-0.0008701759531837272
1.6482587939698492,-0.0008701910349980801
1.6583085427135678,-0.00087020573510177
1.6683582914572863,-0.0008702200637547008
1.6784080402010049,-0.0008702340309413303
1.6884577889447236,-0.0008702476463782194
1.6985075376884422,-0.00087026091952358
1.7085572864321608,-0.0008702738595831594
1.7186070351758793,-0.0008702864755204542
1.7286567839195979,-0.0008702987760611514
1.7387065326633164,-0.0008703107697045631
1.7487562814070352,-0.0008703224647249597
1.7588060301507538,-0.0008703338691823381
1.7688557788944723,-0.0008703449909250871
1.7789055276381909,-0.0008703558376031983
1.7889552763819094,-0.0008703664166652691
1.799005025125628,-0.0008703767353696046
1.8090547738693468,-0.0008703868007883253
1.8191045226130653,-0.0008703966198160273
1.8291542713567839,-0.0008704061991672285
1.8392040201005024,-0.0008704155453904683
1.849253768844221,-0.0008704246648659764
1.8593035175879395,-0.0008704335638139993
1.8693532663316583,-0.0008704422483004626
1.8794030150753769,-0.0008704507242373039
1.8894527638190954,-0.0008704589973896892
1.899502512562814,-0.0008704670733795661
1.9095522613065326,-0.0008704749576902149
1.919602010050251,-0.0008704826556682477
1.9296517587939699,-0.00087049017252816
1.9397015075376884,-0.0008704975133579929
1.949751256281407,-0.0008705046831199992
1.9598010050251256,-0.0008705116866558615
1.969850753768844,-0.0008705185286888018
1.9799005025125627,-0.0008705252138269115
1.9899502512562812,-0.0008705317465680373
2.0,-0.0008705381312986704
