l,TT
0,0.0
1,0.0
2,1017.0728782613492
3,481.7329686491418
4,273.3846291284067
5,174.3767913066076
6,120.65873693849483
7,88.60930210257777
8,68.02123489143341
9,54.061278415997336
10,44.15974769077313
11,36.85995114077078
12,31.36742490968982
13,27.083458223005632
14,23.67817637769476
15,20.902403982600788
16,18.647607620417354
17,16.79147399048606
18,15.227308720108136
19,13.909660338650356
20,12.766479683007255
21,11.77673143070229
22,10.914229748349292
23,10.153513336498524
24,9.482128331869644
25,8.887776622549937
26,8.354694787144277
27,7.877882549025453
28,7.44833748326305
29,7.059342697085986
30,6.707153669584582
31,6.3833918789647335
32,6.089679610158161
33,5.819468619256309
34,5.570087111182045
35,5.342253112346805
36,5.129350054436836
37,4.93232227832377
38,4.7500277602093295
39,4.580641706055525
40,4.4226631847911335
41,4.274760472734246
42,4.136059518298112
43,4.005806292385571
44,3.8834429106231547
45,3.7685046354041867
46,3.660278779090429
47,3.5581839783635525
48,3.461677290539576
49,3.370310715163056
50,3.2838449600806836
51,3.202062713481503
52,3.1245026531231725
53,3.0507110455528403
54,2.9803931007193545
55,2.9133117664967583
56,2.8494788634918935
57,2.7888723955296517
58,2.7311978742026986
59,2.67611003080325
60,2.623414035815104
61,2.5729774841236854
62,2.5246743914078476
63,2.4784073168985223
64,2.4340622185987004
65,2.3915658211288733
66,2.350865381860829
67,2.311832069557413
68,2.2743236275723064
69,2.2382002515179438
70,2.2033529896012602
71,2.169691170998099
72,2.1372921433021763
73,2.1062225392927227
74,2.076421418103925
75,2.0478232662387748
76,2.0203172965275535
77,1.9937176366042677
78,1.9679671830384808
79,1.9430719023346306
80,1.9190139907387307
81,1.8957778555434655
82,1.8733352396934135
83,1.8516276142149535
84,1.8306202358245955
85,1.810274001662393
86,1.7905561789753968
87,1.7714146322070787
88,1.7528106320645334
89,1.734731336276489
90,1.7171585451382458
91,1.7000800662794089
92,1.683477032162028
93,1.6673417992406299
94,1.6516510489965808
95,1.6363981439045026
96,1.6215613845747068
97,1.6071252003330496
98,1.5930795748984041
99,1.5793959498293468
100,1.5660706706475818
101,1.553086356338417
102,1.5404310092865046
103,1.5280844586688331
104,1.5160362574226727
105,1.5042722206416979
106,1.492778908447476
107,1.4815435815517883
108,1.4705501950051594
109,1.4597952908323417
110,1.449263954866822
111,1.438945813066887
112,1.4288345077395743
113,1.4189202579875888
114,1.4091937740696978
115,1.399646229716035
116,1.3902726751670291
117,1.381064960069244
118,1.3720120094752393
119,1.363109884366884
120,1.3543515638302004
121,1.3457303647463255
122,1.3372368133438894
123,1.3288680595173334
124,1.320618325533274
125,1.3124791419967368
126,1.304448317235784
127,1.2965179726009144
128,1.2886834659287107
129,1.280943151976066
130,1.2732899370726973
131,1.2657171761511903
132,1.258226871193125
133,1.2508104565149791
134,1.243467559569099
135,1.2361926971382993
136,1.228985668897382
137,1.2218413055028168
138,1.2147571258992775
139,1.2077283537315264
140,1.2007575403418145
141,1.1938377356668783
142,1.186966941272512
143,1.1801455066542479
144,1.173367027911035
145,1.166632038241678
146,1.159932319014509
147,1.1532665079036257
148,1.1466311800794957
149,1.1400230752451543
150,1.1334390897721174
151,1.1268741848105575
152,1.1203313995238178
153,1.1138076133407029
154,1.1073037664015626
155,1.1008188110621202
156,1.0943555547561672
157,1.0879091275603419
158,1.0814823258694666
159,1.075072294478276
160,1.0686781229144142
161,1.0622953590902795
162,1.055923297438385
163,1.0495612618257466
164,1.0432051546475938
165,1.0368561836429724
166,1.030512128996003
167,1.0241725372677895
168,1.0178369745364895
169,1.011505025563303
170,1.0051762929962755
171,0.9988488097168902
172,0.992525404032136
173,0.9862025717507249
174,0.9798800329667888
175,0.973559035752919
176,0.9672378001899283
177,0.9609162059648764
178,0.9545926978380666
179,0.9482686870873975
180,0.9419440907988265
181,0.9356174131021695
182,0.9292900265061643
183,0.9229618585069732
184,0.916631468884681
185,0.9103001924707614
186,0.9039666240024933
187,0.897632073575507
188,0.8912964830554281
189,0.8849584973552248
190,0.8786193907592823
191,0.8722791125094681
192,0.8659363547682013
193,0.8595911105596815
194,0.8532458415217548
195,0.8468992460303807
196,0.8405524928876111
197,0.8342067040626864
198,0.8278629564502248
199,0.8215187654404328
200,0.8151775498702037
201,0.8088379734563613
202,0.8024998041041291
203,0.7961605429705337
204,0.789822252551
205,0.7834813894037734
206,0.7771400194783574
207,0.7707968778952365
208,0.7644518219657037
209,0.758110032030371
210,0.7517701724582276
211,0.7454340873566662
212,0.7391045846615121
213,0.7327823184407903
214,0.7264689311319893
215,0.7201649974404202
216,0.7138690770758337
217,0.7075817534783704
218,0.7013035867696013
219,0.6950341458366234
220,0.6887730129253091
221,0.6825216858580033
222,0.6762787783600456
223,0.6700457544422359
224,0.6638240240765959
225,0.6576140271426807
226,0.6514152756142569
227,0.6452290994958035
228,0.6390558858397873
229,0.6328968915465452
230,0.6267515701193523
231,0.6206211325594934
232,0.6145067452738049
233,0.6084078194298613
234,0.6023246315226014
235,0.5962591284926996
236,0.5902098503093607
237,0.5841795195665869
238,0.5781674821691677
239,0.5721747292623212
240,0.5662014083525272
241,0.5602476581016329
242,0.5543151960161694
243,0.5484041049551468
244,0.5425144607876805
245,0.5366478814662063
246,0.5308051601461852
247,0.5249855359668938
248,0.5191912911504648
249,0.5134216312924169
250,0.5076780138331016
251,0.5019596232089093
252,0.4962670957716641
253,0.4906003085712105
254,0.484960578889338
255,0.4793463181527137
256,0.4737588199015948
257,0.4681986289876294
258,0.4626669670468431
259,0.45716432009468466
260,0.45169252973027124
261,0.4462513285338929
262,0.44084248384074143
263,0.43546635963345215
264,0.43012330328896403
265,0.42481298396619044
266,0.4195357322536835
267,0.4142925155813506
268,0.409082972198293
269,0.40390674538111965
270,0.39876412122786176
271,0.3936566383121271
272,0.3885832704211047
273,0.3835461354200175
274,0.3785441869419531
275,0.3735782479714687
276,0.3686497226406846
277,0.3637581506937462
278,0.35890368099016307
279,0.3540870498705211
280,0.34930896700472913
281,0.34456893815000905
282,0.33986764687437815
283,0.33520575176788797
284,0.33058273386108655
285,0.32599922809189574
286,0.32145527735994706
287,0.31695204695432744
288,0.3124889818769157
289,0.3080660934824597
290,0.30368449322128344
291,0.2993441578307745
292,0.2950445133386727
293,0.2907860792701752
294,0.28656935541518147
295,0.282393753350762
296,0.2782597566242992
297,0.27416677551247753
298,0.27011580192524925
299,0.2661067551612554
300,0.26213955107103737
301,0.2582146131095075
302,0.25433233799881394
303,0.25049259730142026
304,0.2466957638001213
305,0.24294219505216239
306,0.23923124013465571
307,0.2355637403565422
308,0.23193952903118562
309,0.2283584383162197
310,0.22481981516740007
311,0.2213249419908258
312,0.2178726734806436
313,0.21446378773391264
314,0.21109809413736128
315,0.20777493275896636
316,0.20449505293201778
317,0.20125825404217448
318,0.19806479546426856
319,0.19491401054550597
