kh,P_k
0.0001,396.85412412645627
0.00512462311557789,14251.549565665326
0.01014924623115578,20815.553212111485
0.015173869346733669,23046.64117894758
0.02019849246231156,22689.971867775217
0.02522311557788945,20931.940235313028
0.03024773869346734,18628.655382042856
0.035272361809045236,16349.101001836696
0.04029698492462312,14402.697965944024
0.04532160804020101,12888.284594248635
0.0503462311557789,11788.683804511458
0.055370854271356795,10994.682623202327
0.06039547738693468,10363.26688028198
0.06542010050251257,9793.396412320211
0.07044472361809047,9202.452262317214
0.07546934673366835,8537.222868109002
0.08049396984924624,7808.131932882462
0.08551859296482413,7067.460083435891
0.09054321608040201,6372.313517500994
0.09556783919597991,5763.450382674017
0.1005924623115578,5265.052332721823
0.10561708542713569,4884.2005621786675
0.11064170854271359,4607.94700989678
0.11566633165829147,4406.506164093455
0.12069095477386936,4243.343655368013
0.12571557788944723,4085.5471300630047
0.13074020100502512,3910.5664628991
0.135764824120603,3709.1618345200377
0.14078944723618092,3484.486726982797
0.1458140703517588,3247.7898929761395
0.1508386934673367,3013.697648529091
0.15586331658291458,2797.2027361148916
0.16088793969849247,2610.8299572413657
0.16591256281407035,2460.8358971939933
0.17093718592964824,2345.2206398655853
0.17596180904522613,2255.9791780126684
0.180986432160804,2183.1460577578046
0.18601105527638193,2117.3210037821805
0.1910356783919598,2050.2895415467815
0.1960603015075377,1976.015578032774
0.20108492462311559,1892.322603659921
0.20610954773869347,1801.3012256535576
0.21113417085427136,1707.686348519454
0.21615879396984924,1616.712399635499
0.22118341708542716,1532.8550507449374
0.22620804020100505,1459.2144277486082
0.23123266331658293,1397.0067481262154
0.23625728643216082,1345.4470251674743
0.2412819095477387,1302.2961603839506
0.2463065326633166,1264.6147682410867
0.2513311557788945,1229.289304829939
0.25635577889447236,1193.534323270318
0.26138040201005025,1155.5607288860042
0.26640502512562814,1115.0258292911906
0.271429648241206,1072.815783092022
0.2764542713567839,1030.3688811975342
0.28147889447236185,989.1371152523492
0.28650351758793974,950.3978565634943
0.2915281407035176,915.1499902510179
0.2965527638190955,883.8916217351596
0.3015773869346734,856.4312493744828
0.3066020100502513,831.9865200043564
0.31162663316582917,809.5209604549118
0.31665125628140706,788.0612320511098
0.32167587939698494,766.8541501400946
0.32670050251256283,745.4102937120689
0.3317251256281407,723.5355920475414
0.3367497487437186,701.3534425341861
0.3417743718592965,679.2566210618531
0.3467989949748744,657.763586162817
0.35182361809045226,637.3369254987124
0.35684824120603015,618.259403582752
0.36187286432160803,600.6127569500413
0.366897487437186,584.3231743036035
0.37192211055276386,569.2095065633929
0.37694673366834175,555.0121852647849
0.38197135678391964,541.4276773508556
0.3869959798994975,528.1704607502124
0.3920206030150754,515.0415740520878
0.3970452261306533,501.9668479915683
0.4020698492462312,488.9899494518802
0.40709447236180907,476.22482694017276
0.41211909547738695,463.7994902152365
0.41714371859296484,451.8220900431018
0.4221683417085427,440.37448119185007
0.4271929648241206,429.51084375432197
0.4322175879396985,419.24006963068746
0.4372422110552764,409.5073179046608
0.44226683417085433,400.20893578311853
0.4472914572864322,391.237913385823
0.4523160804020101,382.5179059354859
0.457340703517588,374.0001848155639
0.4623653266331659,365.64801372872455
0.46738994974874376,357.4408464014415
0.47241457286432165,349.38889043296075
0.47743919597989953,341.53152067972377
0.4824638190954774,333.91508163867445
0.4874884422110553,326.569048695625
0.4925130653266332,319.4994386577911
0.4975376884422111,312.69712620487206
0.502562311557789,306.14715147189196
0.5075869346733669,299.83125283872846
0.5126115577889447,293.72461167411956
0.5176361809045227,287.7954967827833
0.5226608040201005,282.0119859289672
0.5276854271356785,276.35454083475213
0.5327100502512563,270.82036780621837
0.5377346733668342,265.41580683497375
0.5427592964824121,260.1467192172374
0.54778391959799,255.01481418079706
0.5528085427135678,250.02257400741138
0.5578331658291458,245.17582542431254
0.5628577889447237,240.47912697228102
0.5678824120603015,235.9290875281941
0.5729070351758795,231.51322084218157
0.5779316582914573,227.21693647986544
0.5829562814070353,223.03075976203112
0.5879809045226131,218.9501639046483
0.593005527638191,214.9702379631676
0.5980301507537689,211.08345066709126
0.6030547738693468,207.28277925560414
0.6080793969849246,203.56713414149044
0.6131040201005026,199.94057633062306
0.6181286432160804,196.40666876324968
0.6231532663316584,192.96435188674997
0.6281778894472362,189.6084205835043
0.6332025125628141,186.3362658365673
0.638227135678392,183.1469680323184
0.6432517587939699,180.03685206733385
0.6482763819095478,177.00228620015164
0.6533010050251257,174.03986070147153
0.6583256281407036,171.146373646486
0.6633502512562814,168.31908217331045
0.6683748743718594,165.55600369013789
0.6733994974874372,162.85531504666486
0.6784241206030152,160.21525463522502
0.683448743718593,157.63412000172477
0.6884733668341709,155.110265560603
0.6934979899497488,152.64210040884814
0.6985226130653267,150.22808623434364
0.7035472361809045,147.86673531407038
0.7085718592964825,145.55660859791374
0.7135964824120603,143.29631387404459
0.7186211055276382,141.0845040120514
0.7236457286432161,138.91987528018606
0.728670351758794,136.80116573328152
0.733694974874372,134.72715366806096
0.7387195979899498,132.6966561427344
0.7437442211055277,130.70852755792282
0.7487688442211056,128.76165829610989
0.7537934673366835,126.85497341694642
0.7588180904522613,124.98743140587955
0.7638427135678393,123.1580229736911
0.7688673366834171,121.36576990465838
0.773891959798995,119.6097239511538
0.7789165829145729,117.88896577261363
0.7839412060301508,116.20260391690337
0.7889658291457287,114.54977384220018
0.7939904522613066,112.9296369776126
0.7990150753768844,111.34137982083027
0.8040396984924624,109.78421307119008
0.8090643216080403,108.25737079661617
0.8140889447236181,106.76010963296439
0.8191135678391961,105.29170612250407
0.8241381909547739,103.85144760715404
0.8291628140703519,102.43863930572248
0.8341874371859297,101.05260744191621
0.8392120603015076,99.69269849657461
0.8442366834170855,98.35827848687241
0.8492613065326634,97.04873227513076
0.8542859296482412,95.76346290585842
0.8593105527638192,94.50189096971893
0.864335175879397,93.26345399318224
0.869359798994975,92.04760585268669
0.8743844221105528,90.85381621219665
0.8794090452261307,89.68156998309605
0.8844336683417087,88.53036680541359
0.8894582914572865,87.39972054942604
0.8944829145728644,86.28915883672869
0.8995075376884423,85.19822257991719
0.9045321608040202,84.12646554005724
0.909556783919598,83.07345390116298
0.914581407035176,82.0387658609471
0.9196060301507538,81.0219912371331
0.9246306532663318,80.02273108866305
0.9296552763819096,79.0405973511591
0.9346798994974875,78.07521248603351
0.9397045226130654,77.12620914266611
0.9447291457286433,76.19322983309986
0.9497537688442211,75.27592661872613
0.9547783919597991,74.37396080846251
0.9598030150753769,73.48700266794175
0.9648276381909549,72.61473113925959
0.9698522613065328,71.75683357084564
0.9748768844221106,70.91300545704232
0.9799015075376886,70.08295018699918
0.9849261306532664,69.266378802501
0.9899507537688443,68.46300976437368
0.9949753768844222,67.6725687271208
1.0,66.89478832146224
