k,rel_diff
0.0001,-1.1544325732026905e-05
0.00010510254105584685,-1.1775713229966733e-05
0.00011046544136395974,-1.2084692097014127e-05
0.00011610198586207819,-1.2436620416278465e-05
0.00012202613735734425,-1.2825257319271088e-05
0.0001282525711148668,-1.3282271208336915e-05
0.00013479671121118206,-1.3811539961050556e-05
0.00014167476874266393,-1.438391197994271e-05
0.00014890378198353444,-1.4994787078670413e-05
0.00015650165859295296,-1.566709189226856e-05
0.00016448721997573964,-1.6379806165756072e-05
0.00017288024790662287,-1.7066614930172364e-05
0.0001817015335335081,-1.7753128765396475e-05
0.0001909729288811587,-1.8562507299924036e-05
0.00020071740098287304,-1.9570626632270383e-05
0.00021095908877425283,-2.079644793551161e-05
0.00022172336288999952,-2.2179358718843467e-05
0.00023303688851186602,-2.358710826033672e-05
0.00024492769142345206,-2.5023432835724613e-05
0.00025742522743547153,-2.6622404864395932e-05
0.0002705604553534736,-2.8364591999618938e-05
0.00028436591366877076,-3.009009777632521e-05
0.00029887580116255377,-3.1903251179854486e-05
0.0003141260616228643,-3.4143333050074e-05
0.00033015447288428575,-3.6762808537926794e-05
0.00034700074041092114,-3.937086687233471e-05
0.00036470659565448094,-4.19801165818523e-05
0.00038331589943113223,-4.4958902994718386e-05
0.00040287475057319437,-4.8327809342385564e-05
0.00042343160012483214,-5.180568551399478e-05
0.0004450373713646309,-5.537729433113814e-05
0.0004677455859523729,-5.925200711331957e-05
0.0004916124965125041,-6.341907034679295e-05
0.0005166972259827282,-6.76854710698338e-05
0.0005430619140729188,-7.199713865024826e-05
0.0005707718711971571,-7.641483873366273e-05
0.0005998957402602173,-8.093559860122834e-05
0.0006305056666992713,-8.549895512377503e-05
0.0006626774772020426,-8.998473988874878e-05
0.0006964908675441269,-9.422852165141826e-05
0.0007320296000107898,-9.807760562130508e-05
0.0007693817108922917,-0.00010139445375145772
0.0008086397285667479,-0.00010411459379633392
0.000849900902710755,-0.00010620600740796071
0.0008932674452055839,-0.00010732999552376388
0.0009388467833357132,-0.00010694828612700658
0.000986751825906915,-0.00010484719248515795
0.001037101242943134,-0.00010102352174135021
0.0010900197596550056,-9.516016747135314e-05
0.0011456384654082452,-8.674155407883966e-05
0.0012040951384572748,-7.553436573193295e-05
0.0012655345872485135,-6.148243181380852e-05
0.0013301090091388103,-4.431641323499047e-05
0.001397978367417636,-2.3657092536932822e-05
0.0014693107875669788,4.851473114353411e-07
0.00154428297374057,2.786678021027278e-05
0.0016230806464941354,5.848388813523009e-05
0.0017058990028510032,9.244061929258862e-05
0.0017929431998427571,0.00012933836452622138
0.0018844288627227485,0.00016853156557461446
0.001980582619111404,0.0002100725114979607
0.0020816426603965307,0.0002542655987789466
0.0021878593317792862,0.0002996459924260453
0.0022994957524275004,0.0003438359974634597
0.002416828467272568,0.00038579239514269226
0.002540148132064546,0.00042528946216813246
0.002669760233382465,0.0004625119911974007
0.0028059858453834785,0.0004977787263726885
0.002949162425165422,0.0005305568174349684
0.0030996446487130953,0.0005600098820435218
0.0032578052894990414,0.0005868002404527672
0.003424036141915279,0.0006118037595619352
0.0035987489918235414,0.0006306836745983979
0.0037823766366282124,0.0006379824471878237
0.003975373957398925,0.0006419950523752771
0.004178219045698649,0.0006562331234045704
0.004391414387908636,0.0006792513943978395
0.004615488109984038,0.0007043689207326675
0.0048509952857237046,0.0007429321370200359
0.005098519311794952,0.0008092382381168495
0.005358673352919569,0.0008717078342406204
0.005632101860801013,0.000885756636770596
0.0059194821705555,0.000873702333753501
0.006221526178601629,0.0008808377425115754
0.006538982106165038,0.0008932286665814804
0.006872636352766588,0.000877194718125196
0.007223315444285561,0.0008496094484928829
0.007591888080423552,0.000844015992724767
0.007979267286641108,0.0008547115887527212
0.008386412675897728,0.0008613005149757935
0.008814332825798155,0.0008581167294943182
0.009264087777033494,0.0008458856027619976
0.00973679165930631,0.0008267664236640826
0.010233615451244687,0.0008035606891119151
0.010755789881141937,0.0007795070549798666
0.011304608475707826,0.0007571754840665079
0.011881430764383562,0.0007338545225930027
0.012487685647158254,0.0007055639416735371
0.013124874934229588,0.0006730754926613791
0.013794577066277205,0.0006386721267113149
0.014498451024564438,0.0006029656192234611
0.015238240440554688,0.0005659866777254496
0.016015777915222653,0.0005279778011100245
0.016832989558760128,0.0004892108632452707
0.01769189976192228,0.00044970756464213224
0.018594636210833636,0.0004094332799733369
0.01954343515767679,0.00036853699698657927
0.02054064696032006,0.0003271940646480953
0.02158874190460695,0.0002854003410168726
0.022690316323730315,0.0002431091960297671
0.02384809902985018,0.00020037768045488846
0.0250649580738873,0.00015737887221267677
0.026343907850238203,0.00011471617724989613
0.027688116564011076,7.295816164254454e-05
0.029100914079280473,3.184642349007838e-05
0.030585800167802456,-9.016805491035562e-06
0.03214645317862386,-4.94677988176484e-05
0.03378673915006172,-8.918884206821076e-05
0.03551072138662551,-0.0001279690130028266
0.03732267052460547,-0.00016570735957210925
0.03922707511126188,-0.00020260838240770962
0.04122865272382191,-0.000238685544819206
0.04333236165582745,-0.0002733003304205006
0.04554341319978408,-0.00030607847772856633
0.04786728455653705,-0.0003376490339086491
0.0503097324033534,-0.000368252573083816
0.05287680715432115,-0.0003982436999396821
0.055574867948391365,-0.0004277759736789344
0.058410598402190705,-0.00045601315379817375
0.06139102316662833,-0.00048264085532501166
0.06452352532831,-0.0005081562860913547
0.0678158646988667,-0.0005334392916844788
0.07127619703750394,-0.0005566359890911698
0.07491309425438888,-0.0005759644444397471
0.07873556564492433,-0.0005916396922970302
0.08275308020750985,-0.0006064776952785511
0.08697559010007594,-0.0006243299612347375
0.0914135552934973,-0.0006439515327878453
0.09607796948295727,-0.0006616647975383749
0.10098038732144919,-0.0006767533738101239
0.10613295304287931,-0.0006923384990933368
0.11154843054567491,-0.0007082049274282909
0.1172402350114207,-0.0007208862759304768
0.1232224661368498,-0.0007318621520857604
0.12950994306150954,-0.0007396252480013077
0.13611824107762696,-0.0007457285525142021
0.1430637302131095,-0.0007531843653471038
0.1503636157832594,-0.0007636503354108148
0.1580359810116559,-0.0007727481048690477
0.166099831825786,-0.0007822079101981183
0.17457514393838933,-0.0007926394314909935
0.1834829123311494,-0.0007989926873487319
0.1928452032633098,-0.0008036336340966344
0.20268520893405154,-0.0008056727924132812
0.2130273049340403,-0.0008096365116014859
0.22389711062846382,-0.0008160483868946411
0.23532155262113608,-0.0008239304333501618
0.24732893145688584,-0.0008294896012365216
0.2599489917274607,-0.0008309116870273137
