l,BB
2.000000000000000000e+00,1.686139959030684662e-06
3.000000000000000000e+00,3.372723136747326987e-06
4.000000000000000000e+00,5.622186529025627705e-06
5.000000000000000000e+00,8.435111016925163344e-06
6.000000000000000000e+00,1.181221406360643328e-05
7.000000000000000000e+00,1.575434403672081927e-05
8.000000000000000000e+00,2.026247365397143541e-05
9.000000000000000000e+00,2.533769218699224142e-05
1.000000000000000000e+01,3.098119703163880755e-05
1.100000000000000000e+01,3.719428430629759003e-05
1.200000000000000000e+01,4.397833882698156592e-05
1.300000000000000000e+01,5.133482329250766113e-05
1.400000000000000000e+01,5.926526694855521640e-05
1.500000000000000000e+01,6.777125387006852075e-05
1.600000000000000000e+01,7.685441075983823179e-05
1.700000000000000000e+01,8.651639456308094802e-05
1.800000000000000000e+01,9.675887994078325393e-05
1.900000000000000000e+01,1.075835465594816094e-04
2.000000000000000000e+01,1.189920668124953710e-04
2.100000000000000000e+01,1.309860928826152911e-04
2.200000000000000000e+01,1.435672452837060689e-04
2.300000000000000000e+01,1.567371008162687181e-04
2.400000000000000000e+01,1.704971811793919146e-04
2.500000000000000000e+01,1.848489428725492317e-04
2.600000000000000000e+01,1.997937663737399980e-04
2.700000000000000000e+01,2.153329475744161130e-04
2.800000000000000000e+01,2.314676885436726646e-04
2.900000000000000000e+01,2.481990914718841578e-04
3.000000000000000000e+01,2.655281502122743779e-04
3.100000000000000000e+01,2.834557459118519271e-04
3.200000000000000000e+01,3.019826415704744368e-04
3.300000000000000000e+01,3.211094806714069518e-04
3.400000000000000000e+01,3.408367819789798474e-04
3.500000000000000000e+01,3.611649393588801504e-04
3.600000000000000000e+01,3.820942247250767409e-04
3.700000000000000000e+01,4.036247839403422715e-04
3.800000000000000000e+01,4.257566426088584943e-04
3.900000000000000000e+01,4.484897082911035518e-04
4.000000000000000000e+01,4.718237752357806389e-04
4.100000000000000000e+01,4.957585290408698204e-04
4.200000000000000000e+01,5.202935548670347115e-04
4.300000000000000000e+01,5.454283428539109888e-04
4.400000000000000000e+01,5.711622967511995183e-04
4.500000000000000000e+01,5.974947436379621441e-04
4.600000000000000000e+01,6.244249432177440863e-04
4.700000000000000000e+01,6.519520972825788244e-04
4.800000000000000000e+01,6.800753630979314247e-04
4.900000000000000000e+01,7.087938615703077072e-04
5.000000000000000000e+01,7.381066907649228926e-04
5.100000000000000000e+01,7.680129375624456401e-04
5.200000000000000000e+01,7.985116898404071408e-04
5.300000000000000000e+01,8.296020480085293655e-04
5.400000000000000000e+01,8.612831377558149070e-04
5.500000000000000000e+01,8.935541214850499557e-04
5.600000000000000000e+01,9.264142104844968811e-04
5.700000000000000000e+01,9.598626778800920314e-04
5.800000000000000000e+01,9.938988631009626658e-04
5.900000000000000000e+01,1.028522191712397289e-03
6.000000000000000000e+01,1.063732179417051270e-03
6.100000000000000000e+01,1.099528442985124935e-03
6.200000000000000000e+01,1.135910708089090575e-03
6.300000000000000000e+01,1.172878817775812807e-03
6.400000000000000000e+01,1.210432739520885719e-03
6.500000000000000000e+01,1.248572570940837886e-03
6.600000000000000000e+01,1.287298545317401999e-03
6.700000000000000000e+01,1.326611035999261841e-03
6.800000000000000000e+01,1.366510559573892464e-03
6.900000000000000000e+01,1.406997778564859610e-03
7.000000000000000000e+01,1.448073503131214234e-03
7.100000000000000000e+01,1.489738691385881055e-03
7.200000000000000000e+01,1.531994448424816874e-03
7.300000000000000000e+01,1.574842027306116695e-03
7.400000000000000000e+01,1.618282825313080431e-03
7.500000000000000000e+01,1.662318381679302832e-03
7.600000000000000000e+01,1.706950374447069752e-03
7.700000000000000000e+01,1.752180615554575294e-03
7.800000000000000000e+01,1.798011047028617729e-03
7.900000000000000000e+01,1.844443735405462302e-03
8.000000000000000000e+01,1.891480865208303511e-03
8.100000000000000000e+01,1.939124734038686791e-03
8.200000000000000000e+01,1.987377744973723142e-03
8.300000000000000000e+01,2.036242401068116825e-03
8.400000000000000000e+01,2.085721297346198027e-03
8.500000000000000000e+01,2.135817114633010473e-03
8.600000000000000000e+01,2.186532612722726868e-03
8.700000000000000000e+01,2.237870623358086813e-03
