l,TT
2,1054.724363462827
3,496.0583012119252
4,280.06867758545235
5,177.9400714983986
6,122.75208097116058
7,89.93531540755738
8,68.91058522405741
9,54.68508906368099
10,44.61363339639943
11,37.20048480257662
12,31.63086411895411
13,27.292432917487297
14,23.847292279899168
15,21.041972055777098
16,18.764285421259043
17,16.890365761248276
18,15.312531113369701
19,13.984155685031647
20,12.83230330439458
21,11.835489409371613
22,10.967218368841205
23,10.2017441058264
24,9.526375280538568
25,8.92860139927996
26,8.392513288054772
27,7.91308573291521
28,7.481312568772915
29,7.090468624857174
30,6.736772188309228
31,6.411714684979035
32,6.116807660587563
33,5.845470831030578
34,5.595031215933245
35,5.366249114897423
36,5.15253748857706
37,4.954812410231922
38,4.771896999440505
39,4.601940585502362
40,4.443421531321539
41,4.294995213018217
42,4.155792954572798
43,4.02506885315566
44,3.902271570373286
45,3.7869415993971924
46,3.6783678921065066
47,3.575960661045819
48,3.4791673971053885
49,3.3875318904646825
50,3.3008078056690873
51,3.2187735386631444
52,3.1409708021098757
53,3.0669500406103305
54,2.9964199969052716
55,2.929146594545758
56,2.8651427744878806
57,2.8043821280324153
58,2.7465649972194544
59,2.6913415767068716
60,2.6385130577882934
61,2.587944470949041
62,2.5395111598681126
63,2.493117710758345
64,2.448651854339216
65,2.4060418627720845
66,2.3652361087662976
67,2.326105823630925
68,2.288508566029946
69,2.2523043476894293
70,2.217384034360653
71,2.1836563730956295
72,2.1511966132984996
73,2.120069120672792
74,2.090210918376057
75,2.0615546655655415
76,2.033988518208308
77,2.0073279260904138
78,1.981517531041855
79,1.9565648719353088
80,1.932453560429442
81,1.9091688444762234
82,1.8866815326878814
83,1.8649318308188303
84,1.8438838429409246
85,1.8234974165201288
86,1.8037390659609203
87,1.7845567627816568
88,1.7659120692183035
89,1.747792408920563
90,1.730179824580344
91,1.7130622705543157
92,1.6964207226953345
93,1.6802473221775933
94,1.6645185524663881
95,1.6492275939460646
96,1.6343525798351284
97,1.6198777856400401
98,1.6057930537989409
99,1.5920696961788012
100,1.578703939326188
101,1.565678293165291
102,1.552980660195381
103,1.5405907782041905
104,1.5284981166099116
105,1.5166884142804955
106,1.505148161873279
107,1.4938645569066367
108,1.4828214970555778
109,1.472015472368885
110,1.4614315217169829
111,1.4510592400636337
112,1.4408922866966924
113,1.4309209087680714
114,1.4211358439451687
115,1.4115282927470112
116,1.4020933316034887
117,1.392822835770869
118,1.3837057553506187
119,1.3747381758308959
120,1.3659131002787357
121,1.3572238690474685
122,1.3486610313446423
123,1.3402217595649435
124,1.3319002980102164
125,1.3236881988683984
126,1.3155832916098997
127,1.307577718297825
128,1.299666857061527
129,1.2918490825398596
130,1.2841173205418688
131,1.2764649317690817
132,1.268893871924693
133,1.2613955196328808
134,1.2539694507135748
135,1.2466101341360283
136,1.239317325353139
137,1.23208581417691
138,1.2249130818829626
139,1.2177943174318675
140,1.2107320402867792
141,1.2037192711408415
142,1.1967539847917603
143,1.1898365062915421
144,1.1829604094777824
