l,BB
0,0.0
1,0.0
2,2.6251182132952917
3,3.187722477589229
4,3.2074982945199135
5,2.9200147026726406
6,2.500832770877228
7,2.0589981346861803
8,1.6583377557758616
9,1.328733529067772
10,1.083489283335104
11,0.9246950659536439
12,0.8460671960729067
13,0.8284609794671705
14,0.8478951050510428
15,0.8891686881162755
16,0.9441617231657634
17,1.0026301410029395
18,1.0568552932931041
19,1.1068345261724488
20,1.1470276007750089
21,1.1842536518769111
22,1.2225466374007412
23,1.2636134479927734
24,1.3083113234392458
25,1.3524146383825584
26,1.4006851314739568
27,1.4512557978946148
28,1.4965941500258664
29,1.5394486673564864
30,1.5720524629241828
31,1.6008839093492147
32,1.6186843412628595
33,1.624949090050487
34,1.6228265027011448
35,1.6080465400406063
36,1.5929384921012477
37,1.570110254717187
38,1.5388070089496035
39,1.4998985432755965
40,1.4537415621044207
41,1.4006194632505808
42,1.3404621583628349
43,1.2727518642416003
44,1.1955267573025978
45,1.1065509387713992
46,1.0044579323348712
47,0.8896874799636799
48,0.7631141871446214
49,0.625679544545713
50,0.47845009153081347
51,0.3223847991951263
52,0.1578304318908987
53,-0.015208209826520531
54,-0.19749954525117028
55,-0.3901446389418829
56,-0.5946347458802381
57,-0.8117135841520402
58,-1.0413266471244955
59,-1.283160676832611
60,-1.5365280057113113
61,-1.8007884009265105
62,-2.0758123332053615
63,-2.361611307691871
64,-2.6581901282037337
65,-2.9656070681695366
66,-3.283958930957545
67,-3.612741217384771
68,-3.951294080944302
69,-4.29898440802894
70,-4.655352900625552
71,-5.02025857608553
72,-5.3946799670490835
73,-5.779679931219502
74,-6.175358609766222
75,-6.581515294696575
76,-6.9978259652137424
77,-7.422991992411514
78,-7.856574208038992
79,-8.298400868920835
80,-8.748433948011932
81,-9.206420564886995
82,-9.671916956927257
83,-10.144598786623124
84,-10.623874307140786
85,-11.109486060069827
86,-11.600845112970408
87,-12.097574265038944
88,-12.59929912000587
89,-13.105712155023552
90,-13.616639577252716
91,-14.13169959821171
92,-14.65074806729086
93,-15.173365986036984
94,-15.699401802213698
95,-16.228436570105103
96,-16.760118227817767
97,-17.294094743688
98,-17.830014117859573
99,-18.36745752872671
100,-18.906006189697646
101,-19.44524135082054
102,-19.984944865878738
103,-20.524430642516975
104,-21.06341376087688
105,-21.601408778887343
106,-22.13786344423065
107,-22.67242611661025
108,-23.20461149364139
109,-23.733867467643826
110,-24.259842547875376
111,-24.782115398453506
112,-25.300052000409465
113,-25.813349623671236
114,-26.321438175275436
115,-26.8238813317477
116,-27.32024283021688
117,-27.81001961462798
118,-28.292708692200062
119,-28.76794084497168
120,-29.23521321036237
121,-29.694022992571924
122,-30.14400117389888
123,-30.584645095059827
124,-31.015452166331677
125,-31.43605357859937
126,-31.846013738543483
127,-32.244830269182266
128,-32.63213457576476
129,-33.007491280642
130,-33.370398223484166
131,-33.72048947843354
132,-34.05734214341365
133,-34.38060269553314
134,-34.689783973796715
135,-34.984666309662586
136,-35.26469583020122
137,-35.529519298728395
138,-35.77885040380334
139,-36.012336048116424
140,-36.22962320272562
141,-36.43042576118782
142,-36.614323972979285
143,-36.78109871803593
144,-36.93039722967682
145,-37.061799948351265
146,-37.175154795909584
147,-37.26997547766174
148,-37.34604317710094
149,-37.40300542327304
150,-37.44050979929879
151,-37.45833267554963
152,-37.45623057158698
153,-37.433955080075584
154,-37.39139155038432
155,-37.32822481079568
156,-37.24434029735605
157,-37.139489776021755
158,-37.013491905998336
159,-36.866165382450134
160,-36.697395789497634
161,-36.506935032592644
162,-36.294735612101505
163,-36.06048263505423
164,-35.8041955093248
165,-35.52562624506842
166,-35.224727438593504
167,-34.90138484955903
168,-34.555684819390514
169,-34.18751313817453
170,-33.79682246307654
171,-33.3835654609977
172,-32.947761661535544
173,-32.48936374448571
174,-32.00839124794903
175,-31.504997421280482
176,-30.979131658627864
177,-30.43079705185257
178,-29.860060253760018
179,-29.26692105403153
180,-28.651512942409227
181,-28.013969396096574
182,-27.35435702228509
183,-26.67280926610815
184,-25.969526408257497
185,-25.244441286802584
186,-24.497887846254564
187,-23.729932583543413
188,-22.940842531538802
189,-22.130750980697066
190,-21.29992489702953
191,-20.44863120910668
192,-19.576936239858167
193,-18.68510683469024
194,-17.773543503484287
195,-16.842446141933028
196,-15.892215159498996
197,-14.923117200646672
198,-13.935485707242641
199,-12.929587205146836
200,-11.905888721672172
201,-10.864582292915705
202,-9.8061641466639
203,-8.730788657843318
204,-7.638877545011366
205,-6.530785591280235
206,-5.4068006409845495
207,-4.267217137005339
208,-3.1125299973635587
209,-1.9431738767809779
210,-0.7596033895276546
211,0.4377349730593393
212,1.648382789321687
213,2.87188976708276
214,4.107800375831936
215,5.355633793342617
216,6.614902628218976
217,7.885099551901482
218,9.165817640900261
219,10.456489644575635
220,11.756695521619521
221,13.065814795943554
222,14.383494545315662
223,15.70904770744425
224,17.04205477867951
225,18.38182897499638
226,19.727951075277296
227,21.079801437169355
228,22.43682741946912
229,23.798476528594655
230,25.1641964200541
231,26.53336804460315
232,27.905439359697414
233,29.279791620172052
234,30.655806234212736
235,32.032998474312805
236,33.41068320199838
237,34.78824228875785
238,36.16512461619771
239,37.54071236573087
240,38.914254163256466
241,40.28533306489986
242,41.65319800500995
243,43.01723178159407
244,44.37695105554099
245,45.731672073941134
246,47.08084494479296
247,48.42385307036031
248,49.76001314586144
249,51.08884257864771
250,52.40965835574645
251,53.72171228969711
252,55.024463048955425
253,56.31723726873992
254,57.599294867067925
255,58.87009646334842
256,60.128969100528096
257,61.375440518689736
258,62.608637456453835
259,63.82902388264907
260,65.03465710544337
261,66.22626876152128
262,67.40258495298649
263,68.56366900249103
264,69.70824724462257
265,70.83705178095686
266,71.94814061680496
267,73.04090896771986
268,74.11608925683551
269,75.1717398030392
270,76.20859323042706
271,77.22470805336746
272,78.22081708589126
273,79.19564757820964
274,80.1499325229882
275,81.08173079178941
276,81.99177554431104
277,82.87879436474223
278,83.74218346481894
279,84.58267623225986
280,85.39900047001163
281,86.19122115065899
282,86.95873475859047
283,87.70093783818572
284,88.41722699040719
285,89.10766742083676
286,89.77232438458587
287,90.41059463111961
288,91.02120640051338
289,91.60556217722872
290,92.16172172247663
291,92.69041903388565
292,93.19105103222985
293,93.66368321175334
294,94.10704398125284
295,94.52186741723165
296,94.90755050171869
297,95.26282166911307
298,95.5884150074864
299,95.88439604759648
300,96.1501617578836
301,96.3857680770104
302,96.59123266093928
303,96.7665635738111
304,96.9117688479364
305,97.02618792677703
306,97.10982876241015
307,97.16269925834509
308,97.18480726378921
309,97.17616056784784
310,97.13676689366456
311,97.06529678946538
312,96.96309493173968
313,96.82950025859387
314,96.66452016982684
315,96.46816196937617
316,96.24043285927925
317,95.98200848515941
318,95.69222727563354
319,95.3710960908762
320,95.01929021664724
321,94.63681625531541
