l,EE
2,0.04866174466588628
3,0.0770101699923381
4,0.08456928325334884
5,0.07380159661866943
6,0.05416992381156137
7,0.03472295640796396
8,0.02046088172647931
9,0.012235407435684704
10,0.008486896689259296
11,0.007086366538216147
12,0.006476817327974752
13,0.005938752954435865
14,0.005366239408729957
15,0.0049063369229012735
16,0.004695765213714802
17,0.004746087763585422
18,0.005032222198184971
19,0.005508852374581087
20,0.0061209575452452255
21,0.00687536784152514
22,0.007806255428552234
23,0.008923026182531551
24,0.010235892771341943
25,0.011752154015485317
26,0.013480401796520686
27,0.015412683991364367
28,0.017522919076956914
29,0.019827777185228
30,0.022348125863862416
31,0.025069736335514084
32,0.028003714079892196
33,0.03113016542179965
34,0.03449366797560949
35,0.03809043893690935
36,0.04193195343803867
37,0.04602980987178898
38,0.05036562638068228
39,0.05494835710745116
40,0.059796408200983614
41,0.06492535362363697
42,0.07033892043302548
43,0.07603770661564094
44,0.08202015574899865
45,0.08828188858628752
46,0.09481834809064596
47,0.10163600274122313
48,0.10873720647324352
49,0.11612357087580699
50,0.12380785067960721
51,0.1318015165612413
52,0.14010644386749072
53,0.14871876710182969
54,0.15763536465923758
55,0.16685460174680095
56,0.17636935210162794
57,0.18617726205526125
58,0.1962794005978078
59,0.20667758091036645
60,0.2173661891998602
61,0.22833986496836595
62,0.23959425675884402
63,0.25112600920574896
64,0.2629310254031158
65,0.275007438186779
66,0.2873469607105053
67,0.2999423658767147
68,0.3127837208978393
69,0.3258633223646587
70,0.3391742104579068
71,0.3527119312253997
72,0.36647239531792264
73,0.3804503048020007
74,0.3946344192701792
75,0.4090127555386923
76,0.4235711053272274
77,0.4382982454476558
78,0.4531814701652332
79,0.4682088160753534
80,0.4833683191423596
81,0.4986479291321926
82,0.5140367388195757
83,0.5295222689212339
84,0.5450927819832587
85,0.5607357966586526
86,0.5764410260324564
87,0.5921950788195226
88,0.6079852724982863
89,0.6237989234954435
90,0.6396188902374681
91,0.6554318518695796
92,0.6712226880270211
93,0.6869763851450036
94,0.70268015768619
95,0.7183182484918655
96,0.7338763860129142
97,0.7493395560527121
98,0.7646920020387268
99,0.7799194538229484
100,0.7950098708336414
