l,TT
2,185.4964634801922
3,351.4389786553473
4,554.0077487313379
5,795.086457913459
6,1078.3077328593413
7,1407.807623868049
8,1786.4895355516421
9,2218.5339247831967
10,2707.140297906214
11,3253.913720939943
12,3867.5509014633935
13,4545.2696935490985
14,5290.597187197647
15,6100.172811102491
16,6990.20512145525
17,7966.474698808621
18,9024.340271072188
19,10177.226591924687
20,11410.936343877758
21,12736.971080914233
22,14159.811785866801
23,15677.030213216252
24,17297.508023813014
25,19028.341425051283
26,20863.723288496964
27,22816.338845339273
28,24886.858742772936
29,27077.41589523696
30,29397.76336687324
31,31833.960203519673
32,34414.672645562496
33,37127.5168979151
34,39974.978385415794
35,42983.64132452438
36,46122.5953409604
37,49416.298921980415
38,52874.433599784774
39,56498.07183095912
40,60288.50502043805
41,64245.958238142004
42,68374.5865824922
43,72679.05703062186
44,77166.52181696992
45,81845.68815643889
46,86719.33565668327
47,91791.23913981624
48,97064.40831173665
49,102542.75478772161
50,108235.53292840114
51,114153.0746548879
52,120296.7409166233
53,126665.57206483129
54,133262.6192177318
55,140092.16796164718
56,147170.28474522603
57,154513.566880953
58,162124.51926176733
59,170000.1017559001
60,178143.83200420238
61,186562.2756659584
62,195261.93231742884
63,204251.05376206676
64,213536.276900353
65,223127.39942012972
66,233036.39747306507
67,243267.82175207278
68,253823.33830036822
69,264702.91277790966
70,275908.1469464615
71,287441.4163174412
72,299327.27437412523
73,311592.45307540376
74,324247.52585286554
75,337302.017946672
76,350757.03231003333
77,364597.57362499344
78,378827.84056905913
79,393463.7538689828
80,408517.6058937597
81,424002.6772380812
82,439929.86583195836
83,456302.62135214836
84,473129.0371222018
85,490415.5237813237
86,508169.4791437024
87,526391.9421819155
88,545086.3537179078
89,564263.3773971228
90,583932.056341187
91,604103.422817452
92,624786.2230234515
93,645993.285069295
94,667731.5414733165
95,690014.3036701297
96,712848.7275314559
97,736244.125891379
98,760212.1958416236
99,784755.5487597397
100,809888.2629950314
101,835617.5766572823
102,861953.1104794048
103,888899.5083184063
104,916466.2738429172
105,944660.3627933712
106,973488.6144687968
107,1002957.7472846584
108,1033071.5708174154
109,1063842.063847835
110,1095272.823015471
111,1127369.9999678116
112,1160142.4351945587
113,1193595.9350868636
114,1227736.1395116535
115,1262568.5169639508
116,1298101.5688382844
117,1334340.5723168964
118,1371287.3012273689
119,1408949.8693960009
120,1447332.9887017205
121,1486441.173333256
122,1526275.1867272612
123,1566842.564950117
124,1608147.198495409
125,1650189.0365805547
126,1692975.1354529222
127,1736504.8743461608
128,1780781.0629039158
129,1825810.236615142
130,1871590.8790282381
131,1918121.1070344867
132,1965411.5126841548
133,2013456.2440244579
134,2062261.5615018269
135,2111825.075927551
136,2162152.728404667
137,2213241.5481319614
138,2265092.607468459
139,2317702.13927195
140,2371079.872207024
141,2425216.882673365
142,2480113.0656849467
143,2535772.928794825
144,2592186.180293209
145,2649356.735637976
146,2707268.2167441905
147,2765918.572273487
148,2825300.2525580204
149,2885405.1381933084
150,2946224.5315282983
151,3007743.585172766
152,3069968.006445731
153,3132886.874639283
154,3196499.9065076807
155,3260801.027873614
156,3325795.37856778
157,3391464.857908102
158,3457814.1564588966
159,3524830.138634718
160,3592505.076729468
161,3660818.5210234607
162,3729761.504205632
163,3799324.6566364714
164,3869485.4051185637
165,3940239.57020222
166,4011569.755206224
167,4083464.458382364
168,4155911.7475926853
169,4228899.255803563
170,4302414.176568046
171,4376436.304977343
172,4450965.769851526
173,4525974.427947663
174,4601447.422874205
175,4677376.715915124
176,4753739.5223954655
177,4830520.2027819315
178,4907695.258351625
179,4985255.639317022
180,5063184.476346118
181,5141456.653115793
182,5220061.997543149
183,5298982.252839111
184,5378190.64293281
185,5457675.839704829
186,5537409.936549864
187,5617380.815305002
188,5697567.821504433
189,5777941.317943991
190,5858487.973648838
191,5939185.644640278
192,6020002.920401144
193,6100916.369700338
194,6181919.935276827
195,6262980.665807281
196,6344082.980137112
197,6425211.143843721
198,6506349.269719161
199,6587453.085925969
200,6668524.560667727
201,6749527.680335052
202,6830434.471857837
203,6911196.614955036
204,6991803.980407926
205,7072196.686606985
206,7152363.496631241
207,7232262.801352833
208,7311862.264913724
209,7391180.821021445
210,7470175.9021436665
211,7548835.657709693
212,7627159.094205251
213,7705124.2498773355
214,7782719.829786008
215,7859923.752724503
216,7936691.562442367
217,8013000.143991144
218,8088826.168048731
219,8164134.698889528
220,8238890.1706911
221,8313079.5846126815
222,8386655.025230687
223,8459602.95103953
224,8531910.022653444
225,8603551.084162673
226,8674488.633668613
227,8744709.000099972
228,8814186.380008832
229,8882907.208792029
230,8950833.016610257
231,9017950.028495232
232,9084244.69356375
233,9149677.906155564
234,9214222.911435334
235,9277878.96993481
236,9340593.122262446
237,9402377.992603518
238,9463193.544316355
239,9523026.210742924
240,9581848.996185398
241,9639634.700934175
242,9696383.7306069
243,9752069.166265901
244,9806663.889876641
245,9860169.08588549
246,9912572.302379271
247,9963832.392050609
248,10013965.951935641
249,10062931.920363145
250,10110733.087608019
251,10157327.96602503
252,10202703.870103331
253,10246833.01079659
254,10289718.00999498
255,10331300.492185969
256,10371583.124871863
257,10410553.64815695
258,10448215.873680636
259,10484558.455606487
260,10519602.421325967
261,10553321.564440507
262,10585738.35729632
263,10616843.72922118
264,10646628.915807562
265,10675068.795415195
266,10702154.850768266
267,10727895.799587406
268,10752267.093508303
269,10775244.001771549
270,10796818.911790445
271,10817019.398692187
272,10835804.168045413
273,10853219.671050599
274,10869225.172347436
275,10883833.090773497
276,10897074.797635574
277,10908928.447959363
278,10919390.381006876
279,10928475.779668186
280,10936200.732953567
281,10942544.771382958
282,10947525.02369687
283,10951159.546771303
284,10953429.0580848
285,10954352.689956881
286,10953931.116605135
287,10952204.51730724
288,10949155.54120377
289,10944786.539396139
290,10939140.204687404
291,10932220.585219957
292,10924011.94750815
293,10914539.19348808
294,10903828.235771501
295,10891864.712991485
296,10878675.747042675
297,10864247.63779074
298,10848629.80463725
299,10831830.85860861
300,10813859.900703058
301,10794747.914348679
302,10774526.523875263
303,10753206.531182203
304,10730821.157856826
305,10707404.70240608
306,10682948.123543227
307,10657509.386768943
308,10631103.130511906
309,10603744.517676929
310,10575426.44323549
311,10546233.519650111
312,10516137.208523078
313,10485201.288658839
314,10453444.495568851
315,10420862.581438122
316,10387522.315036511
317,10353444.550587792
318,10318674.695499025
319,10283211.057347272
320,10247076.203961683
321,10210366.601629367
322,10173033.571309548
323,10135175.66583454
324,10096769.374003796
325,10057890.764698258
326,10018542.12090074
327,9978776.437665377
328,9938622.424373318
329,9898109.4069355
330,9857293.159290854
331,9816178.73751986
332,9774823.483132368
333,9733233.40258741
334,9691467.422934832
335,9649585.745428575
336,9607596.306639498
337,9565533.993562639
338,9523434.349294866
339,9481360.830837103
340,9439350.789041819
341,9397414.671544746
342,9355590.693080012
343,9313917.746996284
344,9272407.347854402
345,9231099.270903528
346,9190033.981411567
347,9149224.086557698
348,9108710.952559972
349,9068565.530117411
350,9028802.042702187
351,8989493.453876197
352,8950685.7858315
353,8912396.532166718
354,8874672.997856872
355,8837593.139319414
356,8801146.207091989
357,8765381.32332443
358,8730348.392227728
359,8696067.546459422
360,8662559.030561773
361,8629874.101599809
362,8598033.743396107
363,8567121.542067274
364,8537096.918105518
365,8508075.972464459
366,8480049.958643118
367,8453073.431571122
368,8427169.658815825
369,8402362.035922458
370,8378739.0021840185
371,8356259.996312039
372,8335014.420468017
373,8314994.26038516
374,8296257.253705872
375,8278795.299898412
376,8262666.756872253
377,8247930.827439792
378,8234545.940275136
379,8222605.4424608555
380,8212135.78298357
381,8203129.133823007
382,8195646.269323885
383,8189714.046061063
384,8185324.499225377
385,8182504.210074933
386,8181315.213496943
387,8181784.903356746
388,8183869.431226809
389,8187631.226817497
390,8193097.528473726
391,8200295.704386226
392,8209180.398570749
393,8219851.347930378
394,8232262.707059073
395,8246441.236123847
396,8262413.817726945
397,8280170.095881016
398,8299774.181773262
399,8321215.585008551
400,8344521.1072305795
401,8369718.137456215
402,8396797.769392675
403,8425789.47072172
404,8456722.882218232
405,8489550.058854556
406,8524299.837534647
407,8561001.224661857
408,8599643.939804072
409,8640177.449515788
410,8682709.216542695
411,8727108.190228157
412,8773481.776164673
413,8821817.816809313
414,8872103.539751349
415,8924284.733230267
416,8978469.847861065
417,9034562.997948322
418,9092631.744157406
419,9152619.768244093
420,9214594.756298993
421,9278499.326195816
422,9344316.87250391
423,9412114.966759063
424,9481834.316269627
425,9553456.993846262
426,9627007.437016662
427,9702380.602407733
428,9779686.254019955
429,9858774.221429419
430,9939666.525990851
431,10022385.3378064
432,10106864.517366309
433,10193169.741284827
434,10281189.094301118
435,10370987.724062456
436,10462541.641667318
437,10555826.177014966
438,10650815.97462926
439,10747530.662401868
440,10845898.244325658
441,10945891.284182303
442,11047435.344024684
443,11150547.456520928
444,11255151.342620723
445,11361216.09273349
446,11468710.072137272
447,11577600.915946014
448,11687950.649472864
449,11799678.931013389
450,11912751.81546
451,12027183.094200553
452,12142987.80431391
453,12260035.507467901
454,12378339.850822676
455,12497816.48476727
456,12618428.729785841
457,12740139.156156996
458,12862859.871197784
459,12986501.352967145
460,13111173.007958861
461,13236683.921533138
462,13363193.832078407
463,13490509.611316893
464,13618791.833538074
465,13747845.138506645
466,13877779.474412434
467,14008499.924473193
468,14139909.886721715
469,14272015.306375729
470,14404717.515533576
471,14537916.137774555
