l,BB
2,1.610145055346996e-06
3,6.441426706724875e-06
4,1.7895975541581887e-05
5,4.027468841617631e-05
6,7.895883479746783e-05
7,0.00014041337680240879
8,0.0002321908445735174
9,0.000362935706229064
10,0.0005423891715538199
11,0.0007813943546788591
12,0.0010919017220723576
13,0.001486974740114784
14,0.001980795639589891
15,0.0025886712127097156
16,0.003327038548869351
17,0.004213470627080152
18,0.005266681678468926
19,0.006506532227513456
20,0.007954033761210478
21,0.009631352881255809
22,0.011561814997012141
23,0.013769907367162654
24,0.016281281500760813
25,0.01912275493926043
26,0.022322312193164273
27,0.025909105080864307
28,0.02991345215979799
29,0.03436683768244103
30,0.03930190940178761
31,0.04475247604479417
32,0.05075350382138688
33,0.057341112779474
34,0.06455257178099225
35,0.07242629356676751
36,0.08100182987635945
37,0.09031986460301623
38,0.10042220840205658
39,0.11135179224057927
40,0.12315266119916837
41,0.13586996806108642
42,0.14954996775539275
43,0.16424001111353892
44,0.17998853961463332
45,0.1968450807773114
46,0.21486024384704283
47,0.23408571601236386
48,0.25457426063474475
49,0.2763797144201623
50,0.2995569873293181
51,0.3241620628454578
52,0.3502519995209273
53,0.377884933409071
54,0.4071200822633413
55,0.4380177504918036
56,0.47063933582979295
57,0.5050473379235774
58,0.5413053639600834
59,0.5794781437532127
60,0.6196315381973073
61,0.6618325527687459
62,0.706149350827856
63,0.7526512687550935
64,0.8014088317040563
65,0.8524937698742774
66,0.9059790359658814
67,0.9619388231485572
68,1.0204485833314998
69,1.0815850461553216
70,1.1454262382391378
71,1.2120515022312959
72,1.2815415155303314
73,1.3539783112534718
74,1.4294452958795867
75,1.5080272683896516
76,1.589810438958417
77,1.6748824461687954
78,1.7633323752413201
79,1.8552507745462463
80,1.9507296709114046
81,2.04986258622164
82,2.1527445508944876
83,2.259472119026131
84,2.3701433803066743
85,2.4848579732523652
86,2.603717097074605
87,2.7268235225932376
88,2.8542816031492944
89,2.986197285294361
90,3.1226781178009064
91,3.263833262414316
92,3.4097735037003734
93,3.560611258001913
94,3.7164605840549805
95,3.877437193545447
