l,TT
2,741.9858539207689
3,1405.7559146213894
4,2216.0309949253524
5,3180.3458316538367
6,4313.230931437367
7,5631.2304954721985
8,7145.958142206572
9,8874.13569913279
10,10828.561191624862
11,13015.654883759775
12,15470.203605853578
13,18181.078774196398
14,21162.388748790596
15,24400.69124440997
16,27960.820485821012
17,31865.89879523449
18,36097.361084288765
19,40708.906367698764
20,45643.74537551105
21,50947.88432365695
22,56639.24714346722
23,62708.120852865024
24,69190.03209525207
25,76113.36570020516
26,83454.89315398787
27,91265.3553813571
28,99547.43497109179
29,108309.66358094786
30,117591.05346749298
31,127335.84081407874
32,137658.69058225004
33,148510.06759166042
34,159899.91354166323
35,171934.56529809756
36,184490.38136384168
37,197665.19568792172
38,211497.73439913918
39,225992.28732383656
40,241154.02008175224
41,256983.83295256807
42,273498.34632996883
43,290716.22812248743
44,308666.08726787975
45,327382.7526257557
46,346877.34262673324
47,367164.95655926503
48,388257.63324694673
49,410171.01915088657
50,432942.1317136046
51,456612.2986195517
52,481186.9636664933
53,506662.2882593253
54,533050.4768709274
55,560368.671846589
56,588681.1389809044
57,618054.2675238121
58,648498.0770470696
59,680000.4070236008
60,712575.3280168095
61,746249.102663834
62,781047.7292697156
63,817004.2150482673
64,854145.1076014122
65,892509.597680519
66,932145.5898922605
67,973071.2870082912
68,1015293.3532014731
69,1058811.651111639
70,1103632.5877858466
71,1149765.6652697653
72,1197309.0974965014
73,1246369.8123016155
74,1296990.1034114626
75,1349208.0717866884
76,1403028.1292401338
77,1458390.294499974
78,1515311.3622762372
79,1573855.0154759313
80,1634070.4235750395
81,1696010.7089523252
82,1759719.4633278337
83,1825210.4854085941
84,1892516.1484888077
85,1961662.0951252952
86,2032677.9165748102
87,2105567.7687276625
88,2180345.414871632
89,2257053.509588492
90,2335728.2253647484
91,2416413.6912698084
92,2499144.8920938065
93,2583973.1402771804
94,2670926.165893267
95,2760057.2146805194
96,2851394.910125824
97,2944976.5035655173
98,3040848.783366495
99,3139022.19503896
100,3239553.051980127
101,3342470.30662913
102,3447812.4419176197
103,3555598.0332736266
104,3665865.095371669
105,3778641.4511734853
106,3893954.4578751884
107,4011830.9891386353
108,4132286.2832696624
109,4255368.25539134
110,4381091.292061886
111,4509479.999871248
112,4640569.740778237
113,4774383.740347455
114,4910944.558046615
115,5050274.067855804
116,5192406.275353138
117,5337362.289267587
118,5485149.204909477
119,5635799.477584005
120,5789331.954806884
121,5945764.693333026
122,6105100.7469090475
123,6267370.259800469
124,6432588.793981639
125,6600756.146322221
126,6771900.541811691
127,6946019.497384644
128,7123124.251615666
129,7303240.946460571
130,7486363.516112954
131,7672484.428137951
132,7861646.050736622
133,8053824.976097835
134,8249046.246007309
135,8447300.303710205
136,8648610.91361867
137,8852966.192527846
138,9060370.429873837
139,9270808.557087803
140,9484319.4888281
141,9700867.530693462
142,9920452.26273979
143,10143091.715179304
144,10368744.72117284
145,10597426.942551907
146,10829072.866976764
147,11063674.28909395
148,11301201.010232083
149,11541620.552773237
150,11784898.126113197
151,12030974.340691065
152,12279872.025782926
153,12531547.498557134
154,12785999.626030726
155,13043204.11149446
156,13303181.514271123
157,13565859.431632413
158,13831256.62583559
159,14099320.554538878
160,14370020.306917878
161,14643274.084093848
162,14919046.016822534
163,15197298.626545891
164,15477941.62047426
