kh,P_k
0.0001,396.85412412645763
0.00512462311557789,14251.549565652509
0.01014924623115578,20815.553212133294
0.015173869346733669,23046.641179454527
0.02019849246231156,22689.97187124047
0.02522311557788945,20931.940237458628
0.03024773869346734,18628.65538663682
0.035272361809045236,16349.10115180055
0.04029698492462312,14402.697961712563
0.04532160804020101,12888.284594292643
0.0503462311557789,11788.68377272263
0.055370854271356795,10994.682620936095
0.06039547738693468,10363.266813739256
0.06542010050251257,9793.396400884745
0.07044472361809047,9202.452232798185
0.07546934673366835,8537.222857020502
0.08049396984924624,7808.1319519074905
0.08551859296482413,7067.4600956193535
0.09054321608040201,6372.3138354782595
0.09556783919597991,5763.450455248941
0.1005924623115578,5265.052072524576
0.10561708542713569,4884.200472612202
0.11064170854271359,4607.947007479043
0.11566633165829147,4406.506080805335
0.12069095477386936,4243.343649180098
0.12571557788944723,4085.5471492132806
0.13074020100502512,3910.566638514638
0.135764824120603,3709.1624416145996
0.14078944723618092,3484.487511360418
0.1458140703517588,3247.789353777915
0.1508386934673367,3013.6975399894
0.15586331658291458,2797.2029627776715
0.16088793969849247,2610.829835082858
0.16591256281407035,2460.835239247468
0.17093718592964824,2345.220386806646
0.17596180904522613,2255.979071118652
0.180986432160804,2183.145881014124
0.18601105527638193,2117.321071367037
0.1910356783919598,2050.289647522055
0.1960603015075377,1976.015805627792
0.20108492462311559,1892.3232197753157
0.20610954773869347,1801.3012990074253
0.21113417085427136,1707.6866821265942
0.21615879396984924,1616.7124808254225
0.22118341708542716,1532.8552910037417
0.22620804020100505,1459.2147932334906
0.23123266331658293,1397.0086009398092
0.23625728643216082,1345.4478447981828
0.2412819095477387,1302.2960180717841
0.2463065326633166,1264.6146041618697
0.2513311557788945,1229.2895880437577
0.25635577889447236,1193.5350186272963
0.26138040201005025,1155.5615870732631
0.26640502512562814,1115.0265602894738
0.271429648241206,1072.8162487888962
0.2764542713567839,1030.3691739536475
0.28147889447236185,989.1372065805215
0.28650351758793974,950.3978759466988
0.2915281407035176,915.1511192705168
0.2965527638190955,883.8933783114676
0.3015773869346734,856.4316697564225
0.3066020100502513,831.9864207513016
0.31162663316582917,809.5207034797218
0.31665125628140706,788.0611330812271
0.32167587939698494,766.8543850640327
0.32670050251256283,745.4101403923361
0.3317251256281407,723.5360316898275
0.3367497487437186,701.3539081841051
0.3417743718592965,679.256498565751
0.3467989949748744,657.7634328785452
0.35182361809045226,637.3371410150644
0.35684824120603015,618.2592641558177
0.36187286432160803,600.6131111823076
0.366897487437186,584.3232300708033
0.37192211055276386,569.2098079851021
0.37694673366834175,555.012154634347
0.38197135678391964,541.4276777033327
0.3869959798994975,528.1700864759213
0.3920206030150754,515.0416926464147
0.3970452261306533,501.96690606207494
0.4020698492462312,488.9900150309734
0.40709447236180907,476.22484913961296
0.41211909547738695,463.7995080921205
0.41714371859296484,451.8220854024776
0.4221683417085427,440.37446820854535
0.4271929648241206,429.510742912309
0.4322175879396985,419.2403266048891
0.4372422110552764,409.50741243792686
0.44226683417085433,400.2088192447263
0.4472914572864322,391.23791733901425
0.4523160804020101,382.51790723088214
0.457340703517588,374.00016245663045
0.4623653266331659,365.6478692054872
0.46738994974874376,357.4408085569102
0.47241457286432165,349.3889796044231
0.47743919597989953,341.53152553983523
0.4824638190954774,333.9150619377544
0.4874884422110553,326.5690777875857
0.4925130653266332,319.4994645250118
0.4975376884422111,312.6971119727564
0.502562311557789,306.147180568794
0.5075869346733669,299.8313091699037
0.5126115577889447,293.72466112428236
0.5176361809045227,287.79541119189713
0.5226608040201005,282.0118771351873
0.5276854271356785,276.354524548955
0.5327100502512563,270.8203951833261
0.5377346733668342,265.4158374537794
0.5427592964824121,260.1466768102476
0.54778391959799,255.01481865687484
0.5528085427135678,250.02259556950298
0.5578331658291458,245.1758474080148
0.5628577889447237,240.47911363545415
0.5678824120603015,235.92908725087622
0.5729070351758795,231.51321167419275
0.5779316582914573,227.21688579421982
0.5829562814070353,223.0307727713683
0.5879809045226131,218.95020985937072
0.593005527638191,214.97025049483054
0.5980301507537689,211.08338940468235
0.6030547738693468,207.2827769505996
0.6080793969849246,203.56712660139985
0.6131040201005026,199.94057300868465
0.6181286432160804,196.40672342249235
0.6231532663316584,192.96422847653
0.6281778894472362,189.60851279349788
0.6332025125628141,186.3362721751935
0.638227135678392,183.1469389508777
0.6432517587939699,180.03686487198786
0.6482763819095478,177.0022834159679
0.6533010050251257,174.03985738404413
0.6583256281407036,171.14636868130614
0.6633502512562814,168.31908667925185
0.6683748743718594,165.55599988454907
0.6733994974874372,162.85531347216184
0.6784241206030152,160.2152519599519
0.683448743718593,157.63411592548468
0.6884733668341709,155.11026059534058
0.6934979899497488,152.64209474378484
0.6985226130653267,150.2280796740905
0.7035472361809045,147.8667274948222
0.7085718592964825,145.55659995813613
0.7135964824120603,143.29630474742163
0.7186211055276382,141.08449389403208
0.7236457286432161,138.91986432599762
0.728670351758794,136.80115453193037
0.733694974874372,134.72714199514988
0.7387195979899498,132.69664383104148
0.7437442211055277,130.7085152600972
